DP No. | Delivery,Destination Postcode,T+3_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR362,6010,2025-04-01,0,1,0,0
JHR362,6100,2025-04-01,0,1,0,0
JHR362,6800,2025-04-01,0,1,0,0
JHR362,68000,2025-04-01,0,5,0,0
JHR362,70300,2025-04-01,0,1,0,0
JHR362,70400,2025-04-01,0,3,0,0
JHR362,70450,2025-04-01,2,0,0,0
JHR362,72000,2025-04-01,0,1,0,0
JHR362,73420,2025-04-01,0,1,0,0
JHR362,75250,2025-04-01,0,1,0,0
JHR362,75260,2025-04-01,0,1,0,0
JHR362,75350,2025-04-01,0,1,0,0
JHR362,75460,2025-04-01,2,0,0,0
JHR362,76400,2025-04-01,1,0,0,0
JHR362,76450,2025-04-01,0,1,0,0
JHR362,77000,2025-04-01,1,0,0,0
JHR362,78000,2025-04-01,0,1,0,0
JHR362,8000,2025-04-01,1,3,0,0
JHR362,80000,2025-04-01,0,1,0,0
JHR362,80050,2025-04-01,0,1,0,0
JHR362,80110,2025-04-01,0,2,0,0
JHR362,80200,2025-04-01,0,1,0,0
JHR362,80300,2025-04-01,0,4,0,1
JHR362,8100,2025-04-01,0,1,0,0
JHR362,81030,2025-04-01,0,2,0,0
JHR362,81100,2025-04-01,0,12,0,0
JHR362,81200,2025-04-01,2,3,0,0
JHR362,81300,2025-04-01,0,6,0,0
JHR362,81400,2025-04-01,0,2,0,0
JHR362,81700,2025-04-01,0,1,0,0
JHR362,81800,2025-04-01,1,0,0,0
JHR362,81900,2025-04-01,0,3,0,0
JHR362,8200,2025-04-01,1,0,0,0
JHR362,8210,2025-04-01,0,1,0,0
JHR362,8300,2025-04-01,0,1,0,0
JHR362,83000,2025-04-01,159,2839,63,2393
JHR362,83010,2025-04-01,17,435,1,470
JHR362,83020,2025-04-01,2,191,0,113
JHR362,83030,2025-04-01,2,21,0,19
JHR362,83040,2025-04-01,1,80,1,62
JHR362,83050,2025-04-01,13,105,8,66
JHR362,83200,2025-04-01,1,0,1,0
JHR362,83300,2025-04-01,0,0,0,1
JHR362,83400,2025-04-01,0,1,0,0
JHR362,83500,2025-04-01,0,22,1,14
JHR362,84300,2025-04-01,0,6,0,0
JHR362,84500,2025-04-01,1,0,0,0
JHR362,84600,2025-04-01,0,1,0,0
JHR362,84900,2025-04-01,2,0,0,0
JHR362,85000,2025-04-01,1,3,0,0
JHR362,85100,2025-04-01,0,0,0,1
JHR362,86000,2025-04-01,0,1,0,0
JHR362,86100,2025-04-01,0,0,0,1
JHR362,86200,2025-04-01,0,1,0,0
JHR362,86400,2025-04-01,0,4,0,0
JHR362,86900,2025-04-01,0,2,0,0
JHR362,88857,2025-04-01,0,1,0,0
JHR362,9000,2025-04-01,0,1,0,0
JHR362,90000,2025-04-01,1,4,0,0
JHR362,9010,2025-04-01,1,0,0,0
JHR362,90107,2025-04-01,0,1,0,0
JHR362,90200,2025-04-01,1,0,0,1
JHR362,91000,2025-04-01,2,4,0,0
JHR362,91100,2025-04-01,1,1,0,0
JHR362,91150,2025-04-01,0,1,0,0
JHR362,91207,2025-04-01,1,2,0,0
JHR362,91300,2025-04-01,0,2,0,0
JHR362,91309,2025-04-01,1,0,0,0
JHR362,9300,2025-04-01,2,0,0,0
JHR362,93050,2025-04-01,0,2,0,0
JHR362,93250,2025-04-01,0,1,0,0
JHR362,94600,2025-04-01,0,1,0,0
JHR362,94700,2025-04-01,0,2,0,0
JHR362,95000,2025-04-01,0,2,0,0
JHR362,96000,2025-04-01,0,1,0,0
JHR362,96100,2025-04-01,0,3,0,1
JHR362,96400,2025-04-01,0,1,0,0
JHR362,98000,2025-04-01,0,1,0,0
JHR365,11920,2025-04-01,1,0,0,0
JHR365,11960,2025-04-01,1,0,0,0
JHR365,13050,2025-04-01,0,1,0,0
JHR365,15300,2025-04-01,0,1,0,0
JHR365,16250,2025-04-01,0,1,0,0
JHR365,16300,2025-04-01,0,1,0,0
JHR365,16450,2025-04-01,0,1,0,0
JHR365,16800,2025-04-01,0,1,0,0
JHR365,16810,2025-04-01,0,1,0,0
JHR365,18000,2025-04-01,0,2,0,0
JHR365,18500,2025-04-01,0,2,0,0
JHR365,22200,2025-04-01,0,1,0,0
JHR365,25050,2025-04-01,0,1,0,0
JHR365,26010,2025-04-01,0,1,0,0
JHR365,26300,2025-04-01,0,1,0,0
JHR365,27000,2025-04-01,0,1,0,0
JHR365,32600,2025-04-01,0,1,0,0
JHR365,33300,2025-04-01,1,0,0,0
JHR365,33400,2025-04-01,0,1,0,0
JHR365,34000,2025-04-01,0,1,0,0
JHR365,34200,2025-04-01,0,1,0,0
JHR365,36000,2025-04-01,0,1,0,0
JHR365,40000,2025-04-01,0,1,0,0
JHR365,40150,2025-04-01,1,0,0,0
JHR365,40300,2025-04-01,0,2,0,0
JHR365,40400,2025-04-01,0,1,0,0
JHR365,41200,2025-04-01,0,1,0,0
JHR365,41250,2025-04-01,0,1,0,0
JHR365,42200,2025-04-01,0,2,0,0
JHR365,42500,2025-04-01,0,1,0,0
JHR365,42700,2025-04-01,0,1,0,0
JHR365,42960,2025-04-01,0,1,0,0
JHR365,43300,2025-04-01,1,0,0,0
JHR365,44100,2025-04-01,0,1,0,0
JHR365,45800,2025-04-01,0,1,0,0
JHR365,46050,2025-04-01,0,1,0,0
JHR365,46100,2025-04-01,0,2,0,0
JHR365,47100,2025-04-01,0,2,0,0
JHR365,47150,2025-04-01,0,1,0,0
JHR365,47810,2025-04-01,0,2,0,0
JHR365,48200,2025-04-01,0,1,0,0
JHR365,50050,2025-04-01,0,1,0,0
JHR365,50400,2025-04-01,0,2,0,0
JHR365,51200,2025-04-01,0,1,0,0
JHR365,52200,2025-04-01,0,1,0,0
JHR365,53300,2025-04-01,0,2,0,0
JHR365,54000,2025-04-01,0,1,0,0
JHR365,62300,2025-04-01,0,1,0,0
JHR365,6250,2025-04-01,1,0,0,0
JHR365,68000,2025-04-01,0,0,0,1
JHR365,68100,2025-04-01,0,2,0,0
JHR365,70300,2025-04-01,0,1,0,0
JHR365,73400,2025-04-01,0,1,0,0
JHR365,73480,2025-04-01,0,1,0,0
JHR365,75200,2025-04-01,0,1,0,0
JHR365,80000,2025-04-01,0,6,0,0
JHR365,80110,2025-04-01,0,1,0,0
JHR365,80250,2025-04-01,0,0,0,1
JHR365,80300,2025-04-01,0,1,0,0
JHR365,80990,2025-04-01,0,0,0,1
JHR365,81000,2025-04-01,0,1,0,0
JHR365,81030,2025-04-01,0,1,0,0
JHR365,81100,2025-04-01,0,3,0,0
JHR365,81200,2025-04-01,0,2,0,0
JHR365,81300,2025-04-01,0,2,0,0
JHR365,81800,2025-04-01,0,0,1,0
JHR365,85000,2025-04-01,130,1607,32,1146
JHR365,85010,2025-04-01,17,240,11,214
JHR365,85020,2025-04-01,0,3,0,1
JHR365,85030,2025-04-01,0,0,0,1
JHR365,85050,2025-04-01,0,0,0,1
JHR365,85070,2025-04-01,0,2,0,0
JHR365,85080,2025-04-01,0,4,0,3
JHR365,85100,2025-04-01,27,494,3,256
JHR365,85200,2025-04-01,1,0,0,1
JHR365,85300,2025-04-01,2,0,0,0
JHR365,85400,2025-04-01,1,0,0,0
JHR365,86000,2025-04-01,0,1,0,0
JHR365,86500,2025-04-01,0,0,0,1
JHR365,86800,2025-04-01,0,0,1,0
JHR365,8800,2025-04-01,0,1,0,0
JHR365,89050,2025-04-01,0,0,0,1
JHR365,90000,2025-04-01,0,1,0,0
JHR365,91000,2025-04-01,0,1,0,0
JHR365,91100,2025-04-01,0,1,0,0
JHR365,93250,2025-04-01,0,0,0,1
JHR365,9400,2025-04-01,0,1,0,0
JHR365,9800,2025-04-01,0,1,0,0
JHR365,98000,2025-04-01,0,1,0,0
JHR366,10470,2025-04-01,0,1,0,0
JHR366,15100,2025-04-01,0,1,0,1
JHR366,16700,2025-04-01,0,1,0,0
JHR366,16800,2025-04-01,0,1,0,0
JHR366,21700,2025-04-01,0,1,0,0
JHR366,28200,2025-04-01,0,1,0,0
JHR366,31200,2025-04-01,0,1,0,0
JHR366,34500,2025-04-01,0,0,0,1
JHR366,42000,2025-04-01,0,1,0,0
JHR366,42200,2025-04-01,0,0,0,1
JHR366,47000,2025-04-01,0,1,0,0
JHR366,52100,2025-04-01,0,1,0,0
JHR366,68000,2025-04-01,0,1,0,0
JHR366,68100,2025-04-01,0,2,0,0
JHR366,8000,2025-04-01,0,1,0,0
JHR366,80000,2025-04-01,0,1,0,0
JHR366,81100,2025-04-01,0,1,0,0
JHR366,81200,2025-04-01,0,3,0,0
JHR366,81300,2025-04-01,0,1,0,0
JHR366,81800,2025-04-01,0,1,0,0
JHR366,81910,2025-04-01,0,1,0,0
JHR366,83000,2025-04-01,0,3,0,0
JHR366,84000,2025-04-01,0,11,0,5
JHR366,84007,2025-04-01,0,1,0,0
JHR366,84020,2025-04-01,0,1,0,0
JHR366,84050,2025-04-01,0,2,0,0
JHR366,84100,2025-04-01,0,2,0,0
JHR366,84400,2025-04-01,0,1,0,0
JHR366,84410,2025-04-01,1,27,0,33
JHR366,84500,2025-04-01,1,88,0,80
JHR366,84600,2025-04-01,0,4,0,4
JHR366,84700,2025-04-01,3,185,0,121
JHR366,84710,2025-04-01,1,37,0,31
JHR366,84800,2025-04-01,15,628,0,463
JHR366,84900,2025-04-01,0,52,0,20
JHR366,84990,2025-04-01,0,0,0,3
JHR366,85000,2025-04-01,0,2,0,0
JHR366,85020,2025-04-01,0,2,0,1
JHR366,85100,2025-04-01,0,1,0,0
JHR366,85200,2025-04-01,0,58,0,16
JHR366,85210,2025-04-01,2,48,0,25
JHR366,85220,2025-04-01,0,0,0,3
JHR366,90000,2025-04-01,0,1,0,0
JHR366,91000,2025-04-01,0,1,0,0
JHR366,91308,2025-04-01,0,1,0,0
JHR366,94700,2025-04-01,0,1,0,0
JHR366,95000,2025-04-01,0,1,0,0
JHR366,96100,2025-04-01,0,1,0,0
JHR368,11500,2025-04-01,0,1,0,0
JHR368,11910,2025-04-01,0,1,0,0
JHR368,11920,2025-04-01,1,0,0,0
JHR368,13200,2025-04-01,0,1,0,0
JHR368,14100,2025-04-01,1,0,0,0
JHR368,14200,2025-04-01,0,1,0,0
JHR368,16100,2025-04-01,1,1,0,0
JHR368,16800,2025-04-01,0,2,0,0
JHR368,17000,2025-04-01,1,0,0,0
JHR368,17020,2025-04-01,1,0,0,0
JHR368,17030,2025-04-01,0,1,0,0
JHR368,17500,2025-04-01,0,1,0,0
JHR368,18500,2025-04-01,0,1,0,0
JHR368,20050,2025-04-01,0,1,0,0
JHR368,21070,2025-04-01,1,0,0,0
JHR368,23000,2025-04-01,0,1,0,0
JHR368,23100,2025-04-01,0,1,0,0
JHR368,26400,2025-04-01,1,0,0,0
JHR368,27600,2025-04-01,0,1,0,0
JHR368,28000,2025-04-01,0,1,0,0
JHR368,31250,2025-04-01,1,0,0,0
JHR368,31400,2025-04-01,1,0,0,0
JHR368,32600,2025-04-01,1,0,0,0
JHR368,33007,2025-04-01,0,1,0,0
JHR368,34850,2025-04-01,1,0,0,0
JHR368,40000,2025-04-01,0,2,0,0
JHR368,40150,2025-04-01,1,0,0,0
JHR368,40400,2025-04-01,0,1,0,0
JHR368,41000,2025-04-01,0,1,0,0
JHR368,41050,2025-04-01,0,1,0,0
JHR368,42000,2025-04-01,1,1,0,0
JHR368,42700,2025-04-01,1,1,0,0
JHR368,42920,2025-04-01,0,1,0,0
JHR368,43000,2025-04-01,1,1,0,0
JHR368,43300,2025-04-01,0,1,0,0
JHR368,43650,2025-04-01,0,1,0,0
JHR368,43800,2025-04-01,0,0,1,0
JHR368,45500,2025-04-01,0,1,0,0
JHR368,45600,2025-04-01,0,1,0,0
JHR368,46300,2025-04-01,0,0,0,1
JHR368,47301,2025-04-01,0,1,0,0
JHR368,48020,2025-04-01,1,0,0,0
JHR368,50050,2025-04-01,0,1,0,0
JHR368,51200,2025-04-01,0,1,0,0
JHR368,52200,2025-04-01,0,1,0,0
JHR368,53300,2025-04-01,0,1,0,0
JHR368,58100,2025-04-01,0,1,0,0
JHR368,58200,2025-04-01,0,1,0,0
JHR368,62300,2025-04-01,0,1,0,0
JHR368,6700,2025-04-01,0,1,0,0
JHR368,6720,2025-04-01,0,1,0,0
JHR368,69000,2025-04-01,1,0,0,0
JHR368,70400,2025-04-01,1,0,0,0
JHR368,75000,2025-04-01,1,0,0,0
JHR368,75460,2025-04-01,1,0,0,0
JHR368,76300,2025-04-01,0,1,0,0
JHR368,76400,2025-04-01,0,1,0,0
JHR368,78100,2025-04-01,0,1,0,0
JHR368,79000,2025-04-01,3,27,8,25
JHR368,79050,2025-04-01,1,0,0,1
JHR368,79100,2025-04-01,22,81,5,149
JHR368,79150,2025-04-01,1,3,0,3
JHR368,79200,2025-04-01,24,187,15,343
JHR368,79250,2025-04-01,29,98,17,263
JHR368,79502,2025-04-01,0,1,1,0
JHR368,79503,2025-04-01,18,1,5,10
JHR368,79520,2025-04-01,0,5,0,1
JHR368,79555,2025-04-01,0,0,2,0
JHR368,79576,2025-04-01,0,0,3,0
JHR368,79605,2025-04-01,0,0,1,0
JHR368,79626,2025-04-01,0,0,1,0
JHR368,79630,2025-04-01,1,0,1,0
JHR368,8000,2025-04-01,1,1,0,0
JHR368,80000,2025-04-01,8,11,0,8
JHR368,80050,2025-04-01,1,2,0,0
JHR368,80100,2025-04-01,1,4,0,0
JHR368,80200,2025-04-01,2,3,0,4
JHR368,80250,2025-04-01,0,1,0,0
JHR368,80300,2025-04-01,0,2,0,1
JHR368,80350,2025-04-01,0,0,0,1
JHR368,80400,2025-04-01,0,1,0,0
JHR368,80530,2025-04-01,0,0,0,2
JHR368,80534,2025-04-01,1,0,0,0
JHR368,80550,2025-04-01,0,0,0,1
JHR368,80622,2025-04-01,0,1,0,0
JHR368,80750,2025-04-01,0,0,0,1
JHR368,8100,2025-04-01,0,0,0,1
JHR368,81030,2025-04-01,2,3,0,0
JHR368,81050,2025-04-01,1,1,0,2
JHR368,81100,2025-04-01,4,6,1,0
JHR368,81120,2025-04-01,4,16,4,25
JHR368,81150,2025-04-01,8,20,1,12
JHR368,81200,2025-04-01,2,12,2,2
JHR368,81250,2025-04-01,0,2,0,0
JHR368,81300,2025-04-01,12,25,6,18
JHR368,81310,2025-04-01,0,1,0,0
JHR368,81400,2025-04-01,1,2,0,0
JHR368,81500,2025-04-01,9,46,2,28
JHR368,81550,2025-04-01,292,975,86,1052
JHR368,81560,2025-04-01,18,69,8,72
JHR368,81930,2025-04-01,1,0,0,0
JHR368,82000,2025-04-01,0,1,0,0
JHR368,82010,2025-04-01,0,2,0,0
JHR368,82020,2025-04-01,0,0,1,0
JHR368,82100,2025-04-01,4,1,0,0
JHR368,83000,2025-04-01,0,3,0,0
JHR368,83010,2025-04-01,0,1,0,0
JHR368,83050,2025-04-01,0,1,0,0
JHR368,83710,2025-04-01,1,0,0,0
JHR368,84000,2025-04-01,1,0,0,0
JHR368,84700,2025-04-01,0,1,0,0
JHR368,84710,2025-04-01,1,0,0,0
JHR368,84800,2025-04-01,0,1,0,0
JHR368,86000,2025-04-01,1,2,0,0
JHR368,87000,2025-04-01,0,0,0,1
JHR368,9000,2025-04-01,0,1,0,0
JHR368,90000,2025-04-01,1,1,0,0
JHR368,90100,2025-04-01,0,0,0,1
JHR368,91100,2025-04-01,0,1,0,0
JHR368,91300,2025-04-01,1,0,0,0
JHR368,93050,2025-04-01,0,1,0,0
JHR368,9310,2025-04-01,1,0,0,0
JHR368,93100,2025-04-01,0,1,0,0
JHR368,93450,2025-04-01,0,1,0,0
JHR368,94600,2025-04-01,0,1,0,0
JHR368,96000,2025-04-01,1,2,0,0
JHR368,96100,2025-04-01,1,0,0,0
JHR368,97000,2025-04-01,1,0,0,0
JHR368,98000,2025-04-01,0,1,0,0
JHR369,11900,2025-04-01,0,1,0,0
JHR369,11950,2025-04-01,0,1,0,0
JHR369,16100,2025-04-01,0,1,0,0
JHR369,16150,2025-04-01,0,2,0,0
JHR369,21060,2025-04-01,0,1,0,0
JHR369,23000,2025-04-01,0,1,0,0
JHR369,24000,2025-04-01,0,1,0,0
JHR369,25150,2025-04-01,0,1,0,0
JHR369,27000,2025-04-01,0,1,0,0
JHR369,28000,2025-04-01,0,1,0,0
JHR369,31200,2025-04-01,0,0,0,1
JHR369,31400,2025-04-01,0,1,0,0
JHR369,32800,2025-04-01,0,1,0,0
JHR369,34300,2025-04-01,0,2,0,0
JHR369,41200,2025-04-01,0,1,0,0
JHR369,43500,2025-04-01,0,1,0,0
JHR369,45400,2025-04-01,0,1,0,0
JHR369,45600,2025-04-01,0,1,0,0
JHR369,46000,2025-04-01,0,1,0,0
JHR369,48050,2025-04-01,0,0,0,1
JHR369,50480,2025-04-01,0,1,0,0
JHR369,52000,2025-04-01,0,1,0,0
JHR369,54200,2025-04-01,0,1,0,0
JHR369,55000,2025-04-01,0,1,0,0
JHR369,56000,2025-04-01,0,1,0,0
JHR369,59000,2025-04-01,0,1,0,0
JHR369,59200,2025-04-01,0,1,0,0
JHR369,6720,2025-04-01,0,1,0,0
JHR369,70400,2025-04-01,0,1,0,0
JHR369,71200,2025-04-01,0,1,0,0
JHR369,71450,2025-04-01,0,1,0,0
JHR369,71800,2025-04-01,0,1,0,0
JHR369,79000,2025-04-01,0,0,0,1
JHR369,79100,2025-04-01,0,0,0,2
JHR369,79200,2025-04-01,2,20,0,40
JHR369,79250,2025-04-01,0,1,0,2
JHR369,79520,2025-04-01,0,0,0,1
JHR369,8000,2025-04-01,0,1,0,0
JHR369,80050,2025-04-01,0,1,0,0
JHR369,80550,2025-04-01,0,3,0,2
JHR369,80560,2025-04-01,0,1,0,1
JHR369,81100,2025-04-01,0,2,0,0
JHR369,81120,2025-04-01,0,4,0,0
JHR369,81200,2025-04-01,1,3,0,2
JHR369,81250,2025-04-01,0,1,0,0
JHR369,81300,2025-04-01,1,2,0,2
JHR369,81310,2025-04-01,1,0,0,0
JHR369,81500,2025-04-01,0,0,0,3
JHR369,81550,2025-04-01,53,514,0,742
JHR369,81560,2025-04-01,23,359,2,344
JHR369,81700,2025-04-01,0,2,0,1
JHR369,82200,2025-04-01,0,1,0,0
JHR369,8300,2025-04-01,0,1,0,0
JHR369,83000,2025-04-01,0,1,0,0
JHR369,86000,2025-04-01,0,1,0,1
JHR369,86200,2025-04-01,0,0,0,1
JHR369,90100,2025-04-01,0,1,0,0
JHR369,91000,2025-04-01,0,1,0,0
JHR369,91300,2025-04-01,0,1,0,0
JHR369,9200,2025-04-01,0,1,0,0
JHR369,94850,2025-04-01,0,1,0,0
JHR370,11100,2025-04-01,1,0,0,0
JHR370,11960,2025-04-01,0,1,0,0
JHR370,16800,2025-04-01,0,1,0,0
JHR370,17510,2025-04-01,0,1,0,0
JHR370,21030,2025-04-01,0,1,0,0
JHR370,21040,2025-04-01,0,2,0,0
JHR370,24200,2025-04-01,0,1,0,0
JHR370,26060,2025-04-01,0,1,0,0
JHR370,26100,2025-04-01,0,1,0,0
JHR370,27000,2025-04-01,0,1,0,0
JHR370,27600,2025-04-01,0,1,0,0
JHR370,28600,2025-04-01,0,1,0,0
JHR370,34350,2025-04-01,0,1,0,0
JHR370,36800,2025-04-01,0,1,0,0
JHR370,40400,2025-04-01,0,1,0,0
JHR370,41050,2025-04-01,0,2,0,0
JHR370,41200,2025-04-01,0,1,0,0
JHR370,41250,2025-04-01,0,1,0,0
JHR370,42300,2025-04-01,1,0,0,0
JHR370,43000,2025-04-01,0,1,0,0
JHR370,45500,2025-04-01,0,1,0,0
JHR370,45800,2025-04-01,0,2,0,0
JHR370,46000,2025-04-01,0,1,0,0
JHR370,48010,2025-04-01,0,1,0,0
JHR370,50000,2025-04-01,0,1,0,0
JHR370,50050,2025-04-01,0,0,0,1
JHR370,51000,2025-04-01,0,2,0,0
JHR370,52100,2025-04-01,0,1,0,0
JHR370,55100,2025-04-01,0,1,0,0
JHR370,6300,2025-04-01,0,1,0,0
JHR370,68000,2025-04-01,0,1,0,0
JHR370,70100,2025-04-01,0,1,0,0
JHR370,75200,2025-04-01,0,1,0,0
JHR370,80000,2025-04-01,1,0,0,0
JHR370,8010,2025-04-01,0,1,0,0
JHR370,81100,2025-04-01,0,2,0,0
JHR370,81110,2025-04-01,0,1,0,0
JHR370,81300,2025-04-01,0,1,1,0
JHR370,81500,2025-04-01,0,1,0,0
JHR370,81700,2025-04-01,0,1,0,0
JHR370,81750,2025-04-01,0,1,0,0
JHR370,81800,2025-04-01,0,1,0,0
JHR370,82100,2025-04-01,0,0,0,1
JHR370,83000,2025-04-01,10,246,0,174
JHR370,83010,2025-04-01,0,1,0,0
JHR370,83020,2025-04-01,0,1,0,0
JHR370,83030,2025-04-01,0,4,0,0
JHR370,83050,2025-04-01,0,1,0,2
JHR370,83300,2025-04-01,4,155,1,158
JHR370,83700,2025-04-01,1,5,0,5
JHR370,83710,2025-04-01,0,3,0,0
JHR370,84500,2025-04-01,0,1,0,0
JHR370,85000,2025-04-01,0,1,0,0
JHR370,85100,2025-04-01,0,1,0,0
JHR370,86000,2025-04-01,0,2,0,0
JHR370,86100,2025-04-01,0,29,0,4
JHR370,86400,2025-04-01,17,1206,1,1017
JHR370,88000,2025-04-01,0,0,0,1
JHR370,89900,2025-04-01,0,1,0,0
JHR370,90000,2025-04-01,0,2,0,0
JHR370,90200,2025-04-01,0,1,0,0
JHR370,91000,2025-04-01,0,1,0,0
JHR370,91308,2025-04-01,0,2,0,0
JHR370,9300,2025-04-01,0,1,0,0
JHR370,93050,2025-04-01,0,1,0,0
JHR370,94700,2025-04-01,0,1,0,0
JHR371,11920,2025-04-01,1,0,0,0
JHR371,12300,2025-04-01,0,1,0,0
JHR371,13050,2025-04-01,0,1,0,0
JHR371,13200,2025-04-01,0,1,0,0
JHR371,13300,2025-04-01,0,1,0,0
JHR371,14000,2025-04-01,0,2,0,0
JHR371,15000,2025-04-01,0,0,1,0
JHR371,15200,2025-04-01,0,2,0,0
JHR371,16100,2025-04-01,1,0,0,0
JHR371,16150,2025-04-01,0,2,0,0
JHR371,16300,2025-04-01,0,1,0,0
JHR371,16310,2025-04-01,0,1,0,0
JHR371,17500,2025-04-01,1,0,0,0
JHR371,18000,2025-04-01,0,1,0,0
JHR371,18300,2025-04-01,0,3,0,0
JHR371,21200,2025-04-01,1,0,0,0
JHR371,22000,2025-04-01,0,2,0,0
JHR371,23000,2025-04-01,0,0,0,1
JHR371,23100,2025-04-01,0,1,0,0
JHR371,26700,2025-04-01,0,1,0,0
JHR371,26800,2025-04-01,0,1,0,0
JHR371,27000,2025-04-01,0,1,0,0
JHR371,28100,2025-04-01,0,1,0,0
JHR371,31100,2025-04-01,0,1,0,0
JHR371,31350,2025-04-01,0,1,0,0
JHR371,34350,2025-04-01,0,1,0,0
JHR371,34500,2025-04-01,0,1,0,0
JHR371,34700,2025-04-01,0,1,0,0
JHR371,36200,2025-04-01,1,0,0,0
JHR371,40000,2025-04-01,0,1,0,0
JHR371,40150,2025-04-01,0,1,0,0
JHR371,40170,2025-04-01,0,1,0,0
JHR371,40470,2025-04-01,0,1,0,0
JHR371,41050,2025-04-01,0,1,0,0
JHR371,41200,2025-04-01,0,1,0,0
JHR371,42000,2025-04-01,0,3,1,0
JHR371,42100,2025-04-01,0,1,0,0
JHR371,42500,2025-04-01,0,1,0,0
JHR371,42700,2025-04-01,0,2,0,0
JHR371,43000,2025-04-01,0,2,0,0
JHR371,43300,2025-04-01,0,1,0,0
JHR371,43500,2025-04-01,0,2,0,0
JHR371,43700,2025-04-01,0,1,0,0
JHR371,45000,2025-04-01,0,1,0,0
JHR371,45200,2025-04-01,0,2,0,0
JHR371,45600,2025-04-01,0,1,0,0
JHR371,47000,2025-04-01,0,1,0,0
JHR371,47100,2025-04-01,0,1,0,0
JHR371,47130,2025-04-01,0,1,0,0
JHR371,47180,2025-04-01,0,1,0,0
JHR371,47301,2025-04-01,0,1,0,0
JHR371,48000,2025-04-01,0,1,0,0
JHR371,48050,2025-04-01,0,1,0,0
JHR371,50470,2025-04-01,0,1,0,0
JHR371,51100,2025-04-01,0,1,0,0
JHR371,5200,2025-04-01,0,1,0,0
JHR371,52100,2025-04-01,0,1,0,0
JHR371,5400,2025-04-01,0,1,0,0
JHR371,54000,2025-04-01,0,1,0,0
JHR371,55100,2025-04-01,1,0,0,0
JHR371,56000,2025-04-01,0,1,0,0
JHR371,6010,2025-04-01,0,1,0,0
JHR371,6500,2025-04-01,0,1,0,0
JHR371,6700,2025-04-01,0,1,0,0
JHR371,6900,2025-04-01,0,1,0,0
JHR371,70450,2025-04-01,0,1,0,0
JHR371,71700,2025-04-01,0,1,0,0
JHR371,75450,2025-04-01,0,1,0,0
JHR371,78000,2025-04-01,0,1,0,0
JHR371,80200,2025-04-01,0,1,0,0
JHR371,80400,2025-04-01,0,2,0,0
JHR371,81100,2025-04-01,0,1,0,0
JHR371,81200,2025-04-01,1,2,0,0
JHR371,81300,2025-04-01,0,4,0,0
JHR371,81700,2025-04-01,0,2,0,0
JHR371,81930,2025-04-01,0,1,0,0
JHR371,82100,2025-04-01,3,0,0,0
JHR371,83000,2025-04-01,0,1,0,0
JHR371,8400,2025-04-01,0,0,0,1
JHR371,84000,2025-04-01,193,2218,51,2505
JHR371,84007,2025-04-01,1,6,0,10
JHR371,84010,2025-04-01,2,12,0,5
JHR371,84030,2025-04-01,0,1,0,2
JHR371,84100,2025-04-01,1,5,0,1
JHR371,84150,2025-04-01,0,1,0,1
JHR371,84200,2025-04-01,2,8,0,3
JHR371,84300,2025-04-01,106,351,36,255
JHR371,84400,2025-04-01,0,6,0,4
JHR371,84410,2025-04-01,0,2,0,0
JHR371,84800,2025-04-01,0,1,0,0
JHR371,84900,2025-04-01,6,67,0,40
JHR371,84990,2025-04-01,1,11,0,2
JHR371,85000,2025-04-01,0,1,0,0
JHR371,85100,2025-04-01,0,1,0,0
JHR371,85300,2025-04-01,1,0,0,0
JHR371,86100,2025-04-01,0,2,0,0
JHR371,86200,2025-04-01,0,0,0,1
JHR371,88300,2025-04-01,0,0,0,1
JHR371,9000,2025-04-01,0,1,0,0
JHR371,90000,2025-04-01,0,2,0,0
JHR371,90107,2025-04-01,0,2,0,0
JHR371,90200,2025-04-01,0,1,0,0
JHR371,9100,2025-04-01,1,0,0,0
JHR371,91000,2025-04-01,0,1,0,0
JHR371,91150,2025-04-01,0,1,0,0
JHR371,91207,2025-04-01,0,1,0,0
JHR371,91308,2025-04-01,0,3,0,0
JHR371,93250,2025-04-01,0,1,0,0
JHR371,94300,2025-04-01,0,2,0,0
JHR371,94700,2025-04-01,0,1,0,0
JHR371,96100,2025-04-01,0,2,0,0
JHR371,97000,2025-04-01,0,1,0,1
JHR371,98000,2025-04-01,0,2,0,0
JHR371,<NA>,2025-04-01,0,0,0,1
JHR372,11000,2025-04-01,0,1,0,0
JHR372,16010,2025-04-01,0,1,0,0
JHR372,17030,2025-04-01,0,1,0,0
JHR372,21030,2025-04-01,0,1,0,0
JHR372,30020,2025-04-01,0,1,0,0
JHR372,31000,2025-04-01,0,1,0,0
JHR372,35600,2025-04-01,0,0,0,1
JHR372,36200,2025-04-01,0,1,0,0
JHR372,40300,2025-04-01,0,1,0,0
JHR372,41200,2025-04-01,0,1,0,0
JHR372,42000,2025-04-01,0,1,0,0
JHR372,43600,2025-04-01,0,1,0,0
JHR372,46040,2025-04-01,0,2,0,0
JHR372,47100,2025-04-01,0,2,0,0
JHR372,47610,2025-04-01,0,1,0,0
JHR372,51200,2025-04-01,0,1,0,0
JHR372,52100,2025-04-01,0,1,0,0
JHR372,54000,2025-04-01,0,0,0,1
JHR372,6000,2025-04-01,0,1,0,0
JHR372,60000,2025-04-01,0,1,0,0
