DP No. | Delivery,Destination Postcode,T+3_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR376,36000,2025-03-30,0,1,0,0
JHR376,40150,2025-03-30,0,1,0,0
JHR376,40450,2025-03-30,0,1,0,0
JHR376,42000,2025-03-30,0,1,0,0
JHR376,42150,2025-03-30,0,1,0,0
JHR376,42500,2025-03-30,0,1,0,0
JHR376,42600,2025-03-30,0,1,0,0
JHR376,42700,2025-03-30,0,1,0,0
JHR376,43100,2025-03-30,0,1,0,0
JHR376,43200,2025-03-30,0,1,0,0
JHR376,43300,2025-03-30,0,1,0,0
JHR376,43800,2025-03-30,0,1,0,0
JHR376,44000,2025-03-30,0,1,0,0
JHR376,45200,2025-03-30,0,1,0,0
JHR376,45300,2025-03-30,0,1,0,0
JHR376,46000,2025-03-30,0,2,0,0
JHR376,47000,2025-03-30,0,1,0,0
JHR376,47150,2025-03-30,0,1,0,0
JHR376,48000,2025-03-30,0,1,0,0
JHR376,48300,2025-03-30,0,1,0,0
JHR376,50000,2025-03-30,0,1,0,0
JHR376,50400,2025-03-30,0,1,0,0
JHR376,50490,2025-03-30,0,2,0,0
JHR376,51100,2025-03-30,0,1,0,0
JHR376,53100,2025-03-30,0,1,0,0
JHR376,55100,2025-03-30,0,1,0,0
JHR376,57000,2025-03-30,0,1,0,0
JHR376,58000,2025-03-30,0,1,0,0
JHR376,58200,2025-03-30,0,1,0,0
JHR376,6000,2025-03-30,0,1,0,0
JHR376,60000,2025-03-30,0,1,0,0
JHR376,6760,2025-03-30,0,1,0,0
JHR376,68100,2025-03-30,0,4,0,0
JHR376,6900,2025-03-30,0,1,0,0
JHR376,71200,2025-03-30,0,1,0,0
JHR376,75460,2025-03-30,0,1,0,0
JHR376,78000,2025-03-30,0,1,0,0
JHR376,79000,2025-03-30,0,2,0,3
JHR376,79100,2025-03-30,0,3,0,2
JHR376,79150,2025-03-30,0,5,0,15
JHR376,79582,2025-03-30,0,0,0,1
JHR376,8000,2025-03-30,0,1,0,0
JHR376,80000,2025-03-30,0,6,0,3
JHR376,80050,2025-03-30,0,5,0,0
JHR376,80100,2025-03-30,0,7,0,0
JHR376,80110,2025-03-30,1,3,0,2
JHR376,80150,2025-03-30,0,2,0,0
JHR376,80200,2025-03-30,0,3,0,1
JHR376,80300,2025-03-30,0,11,0,11
JHR376,80350,2025-03-30,1,2,0,1
JHR376,80503,2025-03-30,0,3,0,0
JHR376,80720,2025-03-30,0,1,0,0
JHR376,80908,2025-03-30,0,2,0,0
JHR376,80990,2025-03-30,0,2,0,1
JHR376,81000,2025-03-30,0,1,0,0
JHR376,81010,2025-03-30,0,0,0,1
JHR376,81030,2025-03-30,1,15,0,9
JHR376,81100,2025-03-30,1,1,0,0
JHR376,81110,2025-03-30,0,9,0,18
JHR376,81120,2025-03-30,0,1,0,2
JHR376,81200,2025-03-30,0,17,0,30
JHR376,81300,2025-03-30,6,1614,0,2453
JHR376,81310,2025-03-30,1,29,1,89
JHR376,81400,2025-03-30,1,10,0,9
JHR376,81550,2025-03-30,0,7,0,5
JHR376,81560,2025-03-30,0,3,0,0
JHR376,81700,2025-03-30,0,2,0,0
JHR376,81800,2025-03-30,0,1,0,0
JHR376,82000,2025-03-30,0,3,0,0
JHR376,82100,2025-03-30,1,2,0,0
JHR376,82200,2025-03-30,0,3,0,0
JHR376,84000,2025-03-30,0,1,0,0
JHR376,84020,2025-03-30,0,1,0,0
JHR376,84200,2025-03-30,0,1,0,0
JHR376,84900,2025-03-30,0,1,0,0
JHR376,85000,2025-03-30,0,1,0,0
JHR376,85210,2025-03-30,1,0,0,0
JHR376,86000,2025-03-30,0,1,0,0
JHR376,86100,2025-03-30,0,1,0,0
JHR376,89000,2025-03-30,0,1,0,0
JHR376,89007,2025-03-30,0,0,0,1
JHR376,89100,2025-03-30,0,1,0,0
JHR376,89150,2025-03-30,0,2,0,0
JHR376,90000,2025-03-30,0,6,0,0
JHR376,90200,2025-03-30,0,2,0,0
JHR376,91000,2025-03-30,0,1,0,0
JHR376,91100,2025-03-30,0,3,0,0
JHR376,91207,2025-03-30,0,1,0,0
JHR376,94300,2025-03-30,0,1,0,0
JHR376,95400,2025-03-30,0,1,0,0
JHR376,96000,2025-03-30,0,1,0,0
JHR376,96900,2025-03-30,0,1,0,0
JHR376,98850,2025-03-30,0,1,0,0
JHR377,14200,2025-03-30,1,0,0,0
JHR377,21300,2025-03-30,0,1,0,0
JHR377,34400,2025-03-30,0,1,0,0
JHR377,40300,2025-03-30,0,1,0,0
JHR377,53300,2025-03-30,1,0,0,0
JHR377,80000,2025-03-30,1,1,0,0
JHR377,80050,2025-03-30,1,0,0,0
JHR377,81200,2025-03-30,0,1,0,0
JHR377,81600,2025-03-30,43,150,29,218
JHR377,81620,2025-03-30,54,199,18,143
JHR377,81630,2025-03-30,1,0,0,1
JHR377,81650,2025-03-30,0,2,0,0
JHR377,81900,2025-03-30,103,655,17,484
JHR377,81907,2025-03-30,1,13,2,3
JHR377,81910,2025-03-30,4,7,0,6
JHR377,81920,2025-03-30,2,6,0,3
JHR377,81930,2025-03-30,132,718,23,854
JHR377,81960,2025-03-30,3,32,4,9
JHR377,82200,2025-03-30,0,0,0,1
JHR377,83000,2025-03-30,0,1,0,0
JHR377,83100,2025-03-30,7,7,2,3
JHR377,83200,2025-03-30,2,0,0,0
JHR377,90200,2025-03-30,0,1,0,0
JHR378,11500,2025-03-30,0,1,0,0
JHR378,11900,2025-03-30,0,1,0,0
JHR378,14400,2025-03-30,1,0,0,0
JHR378,16150,2025-03-30,0,1,0,0
JHR378,26600,2025-03-30,0,1,0,0
JHR378,27000,2025-03-30,0,1,0,0
JHR378,47400,2025-03-30,0,1,0,0
JHR378,53300,2025-03-30,0,1,0,0
JHR378,59700,2025-03-30,0,0,2,0
JHR378,62100,2025-03-30,1,0,0,0
JHR378,80000,2025-03-30,40,143,22,200
JHR378,80050,2025-03-30,1,9,0,2
JHR378,80100,2025-03-30,43,280,4,516
JHR378,80110,2025-03-30,0,4,0,4
JHR378,80150,2025-03-30,1,2,0,3
JHR378,80200,2025-03-30,33,193,5,438
JHR378,80250,2025-03-30,7,16,0,25
JHR378,80300,2025-03-30,72,193,31,414
JHR378,80350,2025-03-30,6,3,2,3
JHR378,80400,2025-03-30,2,3,0,4
JHR378,80500,2025-03-30,0,1,0,0
JHR378,80534,2025-03-30,0,0,1,1
JHR378,80590,2025-03-30,0,0,0,1
JHR378,80720,2025-03-30,0,0,1,1
JHR378,80730,2025-03-30,0,1,0,0
JHR378,80800,2025-03-30,0,1,0,0
JHR378,80900,2025-03-30,0,2,0,4
JHR378,80990,2025-03-30,1,25,2,32
JHR378,81100,2025-03-30,2,9,0,3
JHR378,81110,2025-03-30,0,4,0,2
JHR378,81200,2025-03-30,5,7,0,7
JHR378,81250,2025-03-30,1,2,0,0
JHR378,81300,2025-03-30,0,4,1,2
JHR378,81440,2025-03-30,1,2,0,0
JHR378,81700,2025-03-30,1,2,0,0
JHR378,81750,2025-03-30,0,2,0,0
JHR378,81930,2025-03-30,0,4,0,2
JHR378,82000,2025-03-30,0,0,1,0
JHR378,82100,2025-03-30,1,0,0,0
JHR378,84000,2025-03-30,1,0,0,0
JHR378,85020,2025-03-30,0,1,0,0
JHR378,86000,2025-03-30,0,1,0,0
JHR378,86100,2025-03-30,0,1,0,0
JHR378,93050,2025-03-30,0,1,0,0
JHR378,94300,2025-03-30,0,1,0,0
JHR378,94600,2025-03-30,0,1,0,0
JHR378,<NA>,2025-03-30,0,0,1,0
JHR379,10150,2025-03-30,1,0,0,0
JHR379,10300,2025-03-30,0,0,0,1
JHR379,10460,2025-03-30,0,1,0,0
JHR379,11700,2025-03-30,0,1,0,0
JHR379,13000,2025-03-30,0,1,0,0
JHR379,13700,2025-03-30,0,1,0,0
JHR379,14000,2025-03-30,0,1,0,0
JHR379,14400,2025-03-30,0,1,0,0
JHR379,17700,2025-03-30,0,2,0,0
JHR379,20050,2025-03-30,0,1,0,0
JHR379,21070,2025-03-30,0,1,0,0
JHR379,22200,2025-03-30,0,1,0,0
JHR379,25150,2025-03-30,0,1,0,0
JHR379,27610,2025-03-30,0,1,0,0
JHR379,28300,2025-03-30,0,1,0,0
JHR379,28700,2025-03-30,0,1,0,0
JHR379,30010,2025-03-30,0,1,0,0
JHR379,31910,2025-03-30,0,1,0,0
JHR379,34400,2025-03-30,0,1,0,1
JHR379,40000,2025-03-30,0,2,0,0
JHR379,40300,2025-03-30,0,1,0,0
JHR379,40460,2025-03-30,0,1,0,0
JHR379,41000,2025-03-30,0,1,0,0
JHR379,41050,2025-03-30,0,3,0,0
JHR379,41250,2025-03-30,0,1,0,0
JHR379,42000,2025-03-30,0,2,0,0
JHR379,42450,2025-03-30,0,2,0,0
JHR379,43000,2025-03-30,1,0,0,0
JHR379,43200,2025-03-30,0,1,0,0
JHR379,43399,2025-03-30,0,1,0,0
JHR379,44110,2025-03-30,0,1,0,0
JHR379,47500,2025-03-30,0,0,0,1
JHR379,47620,2025-03-30,0,1,0,0
JHR379,47810,2025-03-30,0,1,0,0
JHR379,48100,2025-03-30,0,1,0,0
JHR379,48300,2025-03-30,0,1,0,0
JHR379,50000,2025-03-30,0,1,0,0
JHR379,50300,2025-03-30,1,0,0,0
JHR379,52200,2025-03-30,0,0,0,1
JHR379,53000,2025-03-30,1,0,0,0
JHR379,59200,2025-03-30,1,0,0,0
JHR379,6000,2025-03-30,0,1,0,0
JHR379,62200,2025-03-30,0,1,0,0
JHR379,68000,2025-03-30,0,1,0,1
JHR379,78000,2025-03-30,0,1,0,0
JHR379,79000,2025-03-30,0,1,0,0
JHR379,79100,2025-03-30,0,1,0,0
JHR379,80000,2025-03-30,1,4,0,0
JHR379,80050,2025-03-30,0,2,0,0
JHR379,80100,2025-03-30,0,1,0,3
JHR379,80110,2025-03-30,0,1,0,0
JHR379,80200,2025-03-30,0,7,0,6
JHR379,80250,2025-03-30,0,0,1,0
JHR379,80300,2025-03-30,0,4,0,7
JHR379,80350,2025-03-30,2,3,0,0
JHR379,80988,2025-03-30,1,0,0,0
JHR379,81000,2025-03-30,1,4,0,1
JHR379,81030,2025-03-30,0,2,0,2
JHR379,81100,2025-03-30,2,8,1,4
JHR379,81110,2025-03-30,0,1,0,0
JHR379,81120,2025-03-30,0,1,0,0
JHR379,81200,2025-03-30,110,317,30,535
JHR379,81250,2025-03-30,0,1,0,0
JHR379,81300,2025-03-30,147,822,60,1340
JHR379,81310,2025-03-30,0,4,0,3
JHR379,81400,2025-03-30,4,14,1,6
JHR379,81500,2025-03-30,0,2,0,0
JHR379,81550,2025-03-30,0,0,1,1
JHR379,81700,2025-03-30,0,2,0,0
JHR379,81800,2025-03-30,1,1,0,0
JHR379,81900,2025-03-30,0,0,0,1
JHR379,82100,2025-03-30,1,1,0,0
JHR379,83000,2025-03-30,1,0,0,0
JHR379,84900,2025-03-30,0,1,0,0
JHR379,85100,2025-03-30,1,0,0,0
JHR379,86000,2025-03-30,0,1,0,0
JHR379,86100,2025-03-30,1,0,0,0
JHR379,86800,2025-03-30,0,1,0,0
JHR379,88000,2025-03-30,0,1,0,0
JHR379,88200,2025-03-30,1,0,0,0
JHR379,88400,2025-03-30,0,1,0,0
JHR379,89320,2025-03-30,0,1,0,0
JHR379,89807,2025-03-30,0,1,0,0
JHR379,90000,2025-03-30,0,1,0,0
JHR379,93350,2025-03-30,0,1,0,0
JHR379,94200,2025-03-30,1,1,0,0
JHR379,94300,2025-03-30,0,2,0,0
JHR379,94700,2025-03-30,0,1,0,0
JHR380,10150,2025-03-30,0,1,0,1
JHR380,10350,2025-03-30,0,0,0,1
JHR380,11060,2025-03-30,0,1,0,0
JHR380,11500,2025-03-30,0,1,0,0
JHR380,11700,2025-03-30,0,1,0,0
JHR380,13200,2025-03-30,0,1,0,0
JHR380,15350,2025-03-30,0,1,0,0
JHR380,16700,2025-03-30,0,1,0,0
JHR380,26400,2025-03-30,0,1,0,0
JHR380,26700,2025-03-30,0,1,0,0
JHR380,35000,2025-03-30,0,1,0,0
JHR380,40000,2025-03-30,1,2,0,0
JHR380,40300,2025-03-30,0,1,0,0
JHR380,41050,2025-03-30,0,1,0,0
JHR380,41200,2025-03-30,0,1,0,0
JHR380,42000,2025-03-30,0,3,0,0
JHR380,42700,2025-03-30,0,1,0,0
JHR380,43300,2025-03-30,0,2,0,0
JHR380,43800,2025-03-30,0,1,0,0
JHR380,43900,2025-03-30,0,0,1,0
JHR380,45000,2025-03-30,0,1,0,0
JHR380,47000,2025-03-30,0,1,0,0
JHR380,50300,2025-03-30,0,1,0,0
JHR380,53100,2025-03-30,0,1,0,0
JHR380,5460,2025-03-30,0,1,0,0
JHR380,56100,2025-03-30,0,0,0,1
JHR380,68000,2025-03-30,0,1,0,0
JHR380,69000,2025-03-30,0,1,0,0
JHR380,70200,2025-03-30,0,1,0,0
JHR380,71590,2025-03-30,1,0,0,0
JHR380,71700,2025-03-30,0,1,0,0
JHR380,78200,2025-03-30,0,1,0,0
JHR380,80050,2025-03-30,0,1,0,0
JHR380,80150,2025-03-30,0,3,0,0
JHR380,80200,2025-03-30,0,1,0,0
JHR380,80700,2025-03-30,0,0,0,1
JHR380,81000,2025-03-30,0,23,0,11
JHR380,81030,2025-03-30,0,7,0,3
JHR380,81100,2025-03-30,0,7,0,0
JHR380,81150,2025-03-30,1,0,0,0
JHR380,81200,2025-03-30,0,2,0,0
JHR380,81300,2025-03-30,1,0,0,0
JHR380,81400,2025-03-30,0,0,0,1
JHR380,81440,2025-03-30,0,2,0,0
JHR380,81500,2025-03-30,66,608,40,511
JHR380,81550,2025-03-30,0,1,0,0
JHR380,81700,2025-03-30,1,0,0,0
JHR380,81900,2025-03-30,1,0,0,0
JHR380,82000,2025-03-30,3,23,0,9
JHR380,82010,2025-03-30,0,1,0,0
JHR380,82100,2025-03-30,0,1,0,1
JHR380,85000,2025-03-30,0,1,0,0
JHR380,85200,2025-03-30,0,1,0,0
JHR380,89100,2025-03-30,1,0,0,0
JHR380,90000,2025-03-30,0,0,0,1
JHR380,91000,2025-03-30,0,1,0,0
JHR380,<NA>,2025-03-30,0,0,1,0
JHR382,43300,2025-03-30,1,0,0,0
JHR382,48200,2025-03-30,0,1,0,0
JHR382,79000,2025-03-30,0,1,0,0
JHR382,8000,2025-03-30,0,1,0,0
JHR382,80000,2025-03-30,0,8,0,0
JHR382,80050,2025-03-30,11,144,0,169
JHR382,80100,2025-03-30,0,7,1,4
JHR382,80110,2025-03-30,3,5,0,1
JHR382,80150,2025-03-30,34,705,4,688
JHR382,80200,2025-03-30,1,4,0,1
JHR382,80250,2025-03-30,6,72,1,53
JHR382,80300,2025-03-30,1,10,0,4
JHR382,80350,2025-03-30,0,4,0,5
JHR382,80400,2025-03-30,10,232,2,273
JHR382,80500,2025-03-30,0,15,1,16
JHR382,80508,2025-03-30,0,1,0,0
JHR382,80514,2025-03-30,0,2,0,0
JHR382,80550,2025-03-30,0,1,0,0
JHR382,80700,2025-03-30,0,1,0,2
JHR382,80750,2025-03-30,0,0,0,1
JHR382,80900,2025-03-30,0,0,0,1
JHR382,81100,2025-03-30,2,37,0,38
JHR382,81110,2025-03-30,0,1,0,0
JHR382,81200,2025-03-30,1,5,0,5
JHR382,81300,2025-03-30,0,2,0,0
JHR382,81700,2025-03-30,0,3,0,0
JHR382,81750,2025-03-30,0,3,0,2
JHR383,25150,2025-03-30,0,1,0,0
JHR383,40460,2025-03-30,0,1,0,0
JHR383,41050,2025-03-30,0,1,0,0
JHR383,42450,2025-03-30,0,1,0,0
JHR383,47301,2025-03-30,0,1,0,0
JHR383,53100,2025-03-30,0,1,0,0
JHR383,57000,2025-03-30,0,1,0,0
JHR383,68100,2025-03-30,0,1,0,0
JHR383,80100,2025-03-30,0,2,0,3
JHR383,80110,2025-03-30,0,2,0,0
JHR383,80150,2025-03-30,0,0,0,1
JHR383,80200,2025-03-30,0,3,0,3
JHR383,80250,2025-03-30,0,1,0,1
JHR383,80350,2025-03-30,0,1,0,0
JHR383,81100,2025-03-30,0,1,0,4
JHR383,81120,2025-03-30,0,0,0,5
JHR383,81200,2025-03-30,4,718,2,1204
JHR383,81300,2025-03-30,0,23,0,19
JHR383,81500,2025-03-30,0,0,0,1
JHR383,82100,2025-03-30,0,2,0,1
JHR383,83000,2025-03-30,0,1,0,0
JHR383,83700,2025-03-30,0,1,0,0
JHR383,84500,2025-03-30,0,0,0,1
JHR383,86810,2025-03-30,1,0,0,0
JHR383,89000,2025-03-30,1,0,0,0
JHR383,90000,2025-03-30,0,1,0,0
JHR383,91000,2025-03-30,0,1,0,0
JHR383,91300,2025-03-30,0,1,0,0
JHR385,10460,2025-03-30,0,1,0,0
JHR385,36000,2025-03-30,0,1,0,0
JHR385,40300,2025-03-30,0,1,0,0
JHR385,47000,2025-03-30,0,1,0,0
JHR385,47500,2025-03-30,0,1,0,0
JHR385,57000,2025-03-30,0,1,0,0
JHR385,63000,2025-03-30,0,1,0,0
JHR385,68100,2025-03-30,0,1,0,0
JHR385,70300,2025-03-30,0,1,0,0
JHR385,73000,2025-03-30,0,1,0,0
JHR385,73200,2025-03-30,0,1,0,0
JHR385,75250,2025-03-30,0,1,0,0
JHR385,79000,2025-03-30,0,6,0,6
JHR385,79100,2025-03-30,19,139,16,463
JHR385,79150,2025-03-30,1,1,0,0
JHR385,79200,2025-03-30,0,2,1,10
JHR385,79250,2025-03-30,1,3,0,8
JHR385,79601,2025-03-30,0,1,0,0
JHR385,79683,2025-03-30,0,0,0,1
JHR385,80000,2025-03-30,0,17,2,9
JHR385,80050,2025-03-30,0,1,0,0
JHR385,80100,2025-03-30,1,6,0,0
JHR385,80110,2025-03-30,0,0,0,2
JHR385,80150,2025-03-30,0,1,0,0
JHR385,80200,2025-03-30,1,4,1,2
JHR385,81030,2025-03-30,0,1,0,0
JHR385,81100,2025-03-30,0,2,0,0
JHR385,81120,2025-03-30,0,0,0,1
JHR385,81200,2025-03-30,1,14,0,32
JHR385,81300,2025-03-30,0,5,0,2
JHR385,81400,2025-03-30,1,1,0,0
JHR385,81440,2025-03-30,1,0,0,0
JHR385,81550,2025-03-30,3,31,0,11
JHR385,81560,2025-03-30,1,9,0,0
JHR385,81750,2025-03-30,1,0,0,0
JHR385,83050,2025-03-30,0,1,0,0
JHR385,84800,2025-03-30,1,0,0,0
JHR385,85100,2025-03-30,0,1,0,0
JHR385,85300,2025-03-30,0,1,0,0
JHR385,86700,2025-03-30,0,0,0,1
JHR385,89100,2025-03-30,0,1,0,0
JHR386,81300,2025-03-30,0,0,1,0
JHR389,10300,2025-03-30,0,0,0,1
JHR389,23000,2025-03-30,0,1,0,0
JHR389,28700,2025-03-30,0,1,0,0
JHR389,34400,2025-03-30,0,0,0,1
JHR389,40000,2025-03-30,0,1,0,0
JHR389,42800,2025-03-30,0,1,0,0
JHR389,46100,2025-03-30,0,1,0,0
JHR389,5000,2025-03-30,0,1,0,0
JHR389,51200,2025-03-30,0,1,0,0
JHR389,71050,2025-03-30,0,1,0,0
JHR389,80000,2025-03-30,0,1,0,0
JHR389,80350,2025-03-30,0,1,0,0
JHR389,80520,2025-03-30,0,2,0,0
JHR389,81100,2025-03-30,0,1,0,0
JHR389,83100,2025-03-30,0,1,0,0
JHR389,84800,2025-03-30,2,0,0,0
JHR389,85000,2025-03-30,19,1195,4,1095
JHR389,85009,2025-03-30,0,1,0,7
JHR389,85010,2025-03-30,0,8,0,20
JHR389,85020,2025-03-30,4,251,1,229
JHR389,85030,2025-03-30,0,3,0,5
JHR389,85200,2025-03-30,8,528,0,315
JHR389,85210,2025-03-30,2,0,0,0
JHR389,85300,2025-03-30,0,0,0,1
JHR429,23300,2025-03-30,0,1,0,0
JHR429,26180,2025-03-30,0,1,0,0
JHR429,26680,2025-03-30,0,1,0,0
JHR429,26700,2025-03-30,0,0,0,1
JHR429,26800,2025-03-30,0,62,0,22
JHR429,26810,2025-03-30,0,4,0,0
JHR429,26820,2025-03-30,2,802,0,336
JHR429,32040,2025-03-30,0,0,0,1
JHR429,81200,2025-03-30,0,1,0,0
JHR429,81300,2025-03-30,0,1,0,0
JHR429,81450,2025-03-30,0,1,0,0
JHR429,81700,2025-03-30,0,2,0,0
JHR429,81800,2025-03-30,0,1,0,0
JHR429,81900,2025-03-30,0,1,0,0
JHR429,85000,2025-03-30,0,1,0,0
JHR429,86800,2025-03-30,0,39,0,12
JHR429,86810,2025-03-30,0,2,0,0
JHR429,86900,2025-03-30,0,1032,0,433
JHR429,86999,2025-03-30,0,2,0,0
JHR435,10150,2025-03-30,0,1,0,0
JHR435,10460,2025-03-30,0,0,0,1
JHR435,10470,2025-03-30,0,1,0,0
JHR435,11500,2025-03-30,0,2,0,0
JHR435,11700,2025-03-30,0,1,0,0
JHR435,14000,2025-03-30,0,1,0,0
JHR435,14300,2025-03-30,0,1,0,0
JHR435,17600,2025-03-30,0,1,0,0
JHR435,22000,2025-03-30,0,4,0,0
JHR435,30020,2025-03-30,0,1,0,0
JHR435,40460,2025-03-30,0,0,0,1
JHR435,41400,2025-03-30,0,1,0,0
JHR435,43900,2025-03-30,0,1,0,0
JHR435,45000,2025-03-30,0,1,0,0
JHR435,47130,2025-03-30,0,1,0,0
JHR435,47301,2025-03-30,0,2,0,0
JHR435,58000,2025-03-30,0,1,0,0
JHR435,68000,2025-03-30,0,2,0,0
JHR435,77300,2025-03-30,0,0,0,1
JHR435,80050,2025-03-30,0,1,0,0
JHR435,80150,2025-03-30,0,2,0,0
JHR435,81200,2025-03-30,0,1,0,0
JHR435,81300,2025-03-30,0,0,0,1
JHR435,81500,2025-03-30,0,1,0,0
JHR435,81900,2025-03-30,0,3,0,0
JHR435,82200,2025-03-30,0,1,0,0
JHR435,83000,2025-03-30,1,492,0,246
JHR435,83010,2025-03-30,1,67,0,23
JHR435,83020,2025-03-30,0,69,0,46
JHR435,83040,2025-03-30,0,3,0,3
JHR435,83050,2025-03-30,0,7,0,3
JHR435,83100,2025-03-30,2,920,1,742
JHR435,83200,2025-03-30,4,646,0,474
JHR435,83210,2025-03-30,0,0,0,4
JHR435,83300,2025-03-30,0,0,0,1
JHR435,84800,2025-03-30,0,1,0,0
JHR435,86100,2025-03-30,0,1,0,0
JHR435,86400,2025-03-30,1,3,0,1
JHR435,86800,2025-03-30,0,1,0,0
JHR435,88450,2025-03-30,0,1,0,0
JHR435,93050,2025-03-30,0,1,0,0
JHR435,<NA>,2025-03-30,0,0,1,0
JHR7401,10150,2025-03-30,0,0,0,1
JHR7401,10300,2025-03-30,0,1,0,0
JHR7401,11600,2025-03-30,0,1,0,0
JHR7401,11900,2025-03-30,2,0,0,0
JHR7401,16300,2025-03-30,0,1,0,0
JHR7401,16310,2025-03-30,1,0,0,0
JHR7401,16450,2025-03-30,0,1,0,0
JHR7401,18300,2025-03-30,2,0,0,0
JHR7401,18500,2025-03-30,0,1,0,0
JHR7401,21060,2025-03-30,1,0,0,0
JHR7401,22000,2025-03-30,0,1,0,0
JHR7401,24000,2025-03-30,0,1,0,0
JHR7401,24200,2025-03-30,1,0,0,0
JHR7401,26690,2025-03-30,0,2,0,0
JHR7401,2700,2025-03-30,1,0,0,0
JHR7401,27000,2025-03-30,0,1,0,0
JHR7401,30020,2025-03-30,1,0,0,0
JHR7401,31300,2025-03-30,1,0,0,0
JHR7401,32700,2025-03-30,1,0,0,0
JHR7401,34400,2025-03-30,1,0,0,0
JHR7401,36200,2025-03-30,1,0,0,0
JHR7401,36400,2025-03-30,1,0,0,0
JHR7401,36500,2025-03-30,1,0,0,0
JHR7401,40160,2025-03-30,1,0,0,0
JHR7401,40170,2025-03-30,1,0,0,0
JHR7401,40200,2025-03-30,1,0,0,0
JHR7401,40400,2025-03-30,0,1,0,0
JHR7401,40460,2025-03-30,1,0,0,0
JHR7401,40470,2025-03-30,1,0,0,0
JHR7401,42700,2025-03-30,1,0,0,0
JHR7401,43100,2025-03-30,0,1,0,0
JHR7401,43300,2025-03-30,1,1,0,0
JHR7401,43800,2025-03-30,0,1,0,0
JHR7401,44000,2025-03-30,0,1,0,0
JHR7401,44300,2025-03-30,1,0,0,0
JHR7401,46000,2025-03-30,1,1,0,0
JHR7401,47000,2025-03-30,2,0,0,0
JHR7401,47630,2025-03-30,1,0,0,0
JHR7401,47810,2025-03-30,1,0,0,0
JHR7401,48000,2025-03-30,0,1,0,0
JHR7401,48050,2025-03-30,0,0,0,1
JHR7401,48300,2025-03-30,1,0,0,0
JHR7401,50400,2025-03-30,1,0,0,0
JHR7401,50470,2025-03-30,1,0,0,0
JHR7401,50480,2025-03-30,0,1,0,0
JHR7401,5250,2025-03-30,1,0,0,0
JHR7401,55100,2025-03-30,0,1,0,0
JHR7401,55200,2025-03-30,0,0,0,1
JHR7401,56100,2025-03-30,0,1,0,0
JHR7401,57000,2025-03-30,0,1,0,0
JHR7401,58200,2025-03-30,3,0,0,0
JHR7401,6660,2025-03-30,0,1,0,0
JHR7401,6760,2025-03-30,1,0,0,0
JHR7401,70400,2025-03-30,1,1,0,0
JHR7401,71300,2025-03-30,1,0,0,0
JHR7401,71500,2025-03-30,1,0,0,0
JHR7401,71800,2025-03-30,1,0,0,0
JHR7401,71950,2025-03-30,1,0,0,0
JHR7401,72100,2025-03-30,0,1,0,0
JHR7401,75000,2025-03-30,0,1,0,0
JHR7401,77300,2025-03-30,1,0,0,0
JHR7401,78300,2025-03-30,2,0,0,0
JHR7401,79000,2025-03-30,0,1,0,3
JHR7401,79100,2025-03-30,0,2,0,5
JHR7401,79150,2025-03-30,2,20,1,33
JHR7401,79200,2025-03-30,0,1,0,1
JHR7401,79646,2025-03-30,0,0,0,3
JHR7401,80000,2025-03-30,1,6,0,0
JHR7401,80100,2025-03-30,0,1,0,0
JHR7401,80110,2025-03-30,0,0,0,1
JHR7401,80150,2025-03-30,0,2,0,0
JHR7401,80200,2025-03-30,0,0,0,3
JHR7401,80250,2025-03-30,1,1,0,0
JHR7401,80300,2025-03-30,0,1,0,1
JHR7401,80350,2025-03-30,1,1,0,0
JHR7401,80800,2025-03-30,0,0,0,2
JHR7401,81100,2025-03-30,1,4,0,1
JHR7401,81110,2025-03-30,0,1,0,1
JHR7401,81200,2025-03-30,3,13,0,15
JHR7401,81300,2025-03-30,41,424,4,514
JHR7401,81310,2025-03-30,0,2,0,0
JHR7401,81400,2025-03-30,2,0,0,2
JHR7401,81500,2025-03-30,0,1,0,0
JHR7401,81550,2025-03-30,0,4,0,1
JHR7401,81560,2025-03-30,0,1,0,2
JHR7401,81750,2025-03-30,1,0,0,0
JHR7401,81800,2025-03-30,2,0,0,0
JHR7401,81920,2025-03-30,1,0,0,0
JHR7401,82100,2025-03-30,0,1,0,0
JHR7401,83010,2025-03-30,0,1,0,0
JHR7401,84600,2025-03-30,1,1,0,0
JHR7401,84900,2025-03-30,0,1,0,0
JHR7401,85000,2025-03-30,1,0,0,0
JHR7401,85010,2025-03-30,1,0,0,0
JHR7401,85020,2025-03-30,1,0,0,0
JHR7401,86000,2025-03-30,2,2,0,0
JHR7401,86400,2025-03-30,0,1,0,0
JHR7401,86700,2025-03-30,0,1,0,0
JHR7401,86800,2025-03-30,1,0,0,0
JHR7401,89000,2025-03-30,0,1,0,0
JHR7401,97000,2025-03-30,0,1,0,0
JHR7422,1000,2025-03-30,0,2,0,0
JHR7422,11100,2025-03-30,0,1,0,0
JHR7422,16020,2025-03-30,0,1,0,0
JHR7422,17500,2025-03-30,0,1,0,0
JHR7422,20050,2025-03-30,0,1,0,0
JHR7422,21040,2025-03-30,0,1,0,0
JHR7422,21700,2025-03-30,0,1,0,0
JHR7422,2200,2025-03-30,0,1,0,0
JHR7422,23100,2025-03-30,0,1,0,0
