DP No. | Delivery,Destination Postcode,T0_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR366,34350,2025-02-26,0,1,0,0
JHR366,41200,2025-02-26,0,1,0,0
JHR366,42610,2025-02-26,0,1,0,0
JHR366,46400,2025-02-26,2,0,0,0
JHR366,47610,2025-02-26,0,1,0,0
JHR366,48000,2025-02-26,0,1,0,0
JHR366,52210,2025-02-26,0,1,0,0
JHR366,62050,2025-02-26,0,1,0,0
JHR366,6700,2025-02-26,0,1,0,0
JHR366,73000,2025-02-26,0,0,0,1
JHR366,78000,2025-02-26,0,1,0,0
JHR366,8000,2025-02-26,0,1,0,0
JHR366,80200,2025-02-26,2,0,0,0
JHR366,81300,2025-02-26,0,1,0,0
JHR366,81550,2025-02-26,0,1,0,0
JHR366,81750,2025-02-26,0,1,0,0
JHR366,84000,2025-02-26,3,21,1,9
JHR366,84030,2025-02-26,0,1,0,0
JHR366,84050,2025-02-26,0,1,0,0
JHR366,84100,2025-02-26,0,4,0,2
JHR366,84300,2025-02-26,0,2,0,0
JHR366,84400,2025-02-26,0,2,0,21
JHR366,84410,2025-02-26,7,52,3,84
JHR366,84500,2025-02-26,9,151,0,87
JHR366,84600,2025-02-26,0,7,1,6
JHR366,84700,2025-02-26,25,313,2,176
JHR366,84710,2025-02-26,3,83,0,41
JHR366,84800,2025-02-26,82,922,15,653
JHR366,84900,2025-02-26,9,98,0,40
JHR366,84990,2025-02-26,0,5,0,2
JHR366,85000,2025-02-26,0,2,0,0
JHR366,85020,2025-02-26,0,3,0,0
JHR366,85200,2025-02-26,1,100,0,31
JHR366,85210,2025-02-26,2,80,0,57
JHR366,85220,2025-02-26,0,0,0,2
JHR366,86500,2025-02-26,0,1,0,0
JHR366,89150,2025-02-26,0,1,0,0
JHR366,89850,2025-02-26,0,0,1,0
JHR366,91000,2025-02-26,0,2,0,0
JHR366,96000,2025-02-26,0,1,0,0
JHR368,11200,2025-02-26,0,1,0,0
JHR368,11900,2025-02-26,0,1,0,0
JHR368,11950,2025-02-26,0,1,0,0
JHR368,13100,2025-02-26,0,3,0,0
JHR368,13200,2025-02-26,0,1,0,0
JHR368,13300,2025-02-26,0,1,0,0
JHR368,14100,2025-02-26,0,1,0,0
JHR368,15150,2025-02-26,0,1,0,0
JHR368,15200,2025-02-26,0,1,0,0
JHR368,15350,2025-02-26,1,0,0,0
JHR368,16040,2025-02-26,0,0,0,1
JHR368,16300,2025-02-26,0,1,0,0
JHR368,17000,2025-02-26,0,2,0,0
JHR368,17050,2025-02-26,0,1,0,0
JHR368,17500,2025-02-26,0,3,0,0
JHR368,18000,2025-02-26,0,1,0,0
JHR368,18200,2025-02-26,0,1,0,0
JHR368,25100,2025-02-26,0,1,0,0
JHR368,25200,2025-02-26,0,1,0,0
JHR368,26300,2025-02-26,0,1,0,0
JHR368,26400,2025-02-26,0,1,0,0
JHR368,28700,2025-02-26,2,0,0,0
JHR368,30020,2025-02-26,0,2,0,0
JHR368,31000,2025-02-26,0,1,0,0
JHR368,33000,2025-02-26,0,1,0,0
JHR368,34510,2025-02-26,0,1,0,0
JHR368,40000,2025-02-26,0,1,0,0
JHR368,40150,2025-02-26,0,1,0,0
JHR368,40460,2025-02-26,0,1,0,0
JHR368,41000,2025-02-26,0,2,0,0
JHR368,41200,2025-02-26,0,1,0,0
JHR368,42000,2025-02-26,0,1,0,0
JHR368,42100,2025-02-26,0,1,0,0
JHR368,42200,2025-02-26,0,1,0,0
JHR368,42300,2025-02-26,0,1,0,0
JHR368,42700,2025-02-26,1,1,0,0
JHR368,42920,2025-02-26,0,1,0,0
JHR368,42940,2025-02-26,0,0,1,0
JHR368,43000,2025-02-26,0,2,0,2
JHR368,43500,2025-02-26,0,1,0,0
JHR368,45000,2025-02-26,0,1,0,0
JHR368,46000,2025-02-26,0,1,0,0
JHR368,46700,2025-02-26,0,1,0,0
JHR368,47100,2025-02-26,2,1,0,0
JHR368,47500,2025-02-26,1,0,0,0
JHR368,47810,2025-02-26,0,1,0,0
JHR368,5000,2025-02-26,4,0,0,0
JHR368,50000,2025-02-26,0,2,0,0
JHR368,50050,2025-02-26,2,0,0,0
JHR368,50100,2025-02-26,0,1,0,0
JHR368,50460,2025-02-26,0,1,0,0
JHR368,5050,2025-02-26,4,0,0,0
JHR368,5100,2025-02-26,2,0,0,0
JHR368,51000,2025-02-26,0,1,0,0
JHR368,53100,2025-02-26,0,1,0,0
JHR368,53300,2025-02-26,0,1,0,0
JHR368,53990,2025-02-26,7,0,0,0
JHR368,55100,2025-02-26,0,1,0,0
JHR368,56000,2025-02-26,0,1,0,0
JHR368,57000,2025-02-26,0,1,0,0
JHR368,57100,2025-02-26,0,0,1,0
JHR368,60000,2025-02-26,3,0,0,0
JHR368,6150,2025-02-26,10,0,0,0
JHR368,6200,2025-02-26,0,1,0,0
JHR368,62000,2025-02-26,0,1,0,0
JHR368,68100,2025-02-26,1,0,0,0
JHR368,69000,2025-02-26,0,1,0,0
JHR368,73480,2025-02-26,0,1,0,0
JHR368,75450,2025-02-26,0,1,0,0
JHR368,76100,2025-02-26,1,1,0,0
JHR368,78000,2025-02-26,1,0,0,0
JHR368,79000,2025-02-26,15,17,11,56
JHR368,79050,2025-02-26,0,4,0,0
JHR368,79100,2025-02-26,152,145,299,535
JHR368,79150,2025-02-26,0,3,5,7
JHR368,79200,2025-02-26,110,208,147,550
JHR368,79250,2025-02-26,47,130,61,512
JHR368,79502,2025-02-26,0,2,1,2
JHR368,79503,2025-02-26,7,50,0,26
JHR368,79511,2025-02-26,0,0,0,1
JHR368,79520,2025-02-26,2,0,0,3
JHR368,79532,2025-02-26,2,0,0,0
JHR368,79576,2025-02-26,2,2,0,5
JHR368,79592,2025-02-26,0,1,1,0
JHR368,79601,2025-02-26,1,1,0,0
JHR368,79603,2025-02-26,0,0,0,2
JHR368,79626,2025-02-26,0,0,0,2
JHR368,79630,2025-02-26,0,1,0,1
JHR368,8000,2025-02-26,0,1,0,0
JHR368,80000,2025-02-26,18,7,1,10
JHR368,80050,2025-02-26,0,0,1,0
JHR368,80100,2025-02-26,4,7,0,3
JHR368,80110,2025-02-26,1,0,0,0
JHR368,80150,2025-02-26,1,3,0,2
JHR368,80200,2025-02-26,19,6,5,2
JHR368,80250,2025-02-26,0,1,0,1
JHR368,80300,2025-02-26,2,2,0,0
JHR368,80350,2025-02-26,2,0,1,0
JHR368,80550,2025-02-26,4,1,0,0
JHR368,80900,2025-02-26,4,0,0,4
JHR368,80902,2025-02-26,1,0,0,0
JHR368,80990,2025-02-26,0,1,0,0
JHR368,81000,2025-02-26,0,3,0,0
JHR368,81030,2025-02-26,0,2,0,1
JHR368,81050,2025-02-26,1,0,0,3
JHR368,81100,2025-02-26,3,4,2,0
JHR368,81110,2025-02-26,1,0,0,1
JHR368,81120,2025-02-26,7,28,8,24
JHR368,81150,2025-02-26,6,28,3,28
JHR368,81200,2025-02-26,14,9,10,10
JHR368,81250,2025-02-26,1,0,0,0
JHR368,81300,2025-02-26,12,46,11,33
JHR368,81310,2025-02-26,3,1,0,0
JHR368,81400,2025-02-26,0,1,0,0
JHR368,81440,2025-02-26,0,0,1,0
JHR368,81500,2025-02-26,21,39,3,41
JHR368,81550,2025-02-26,643,1282,349,1704
JHR368,81560,2025-02-26,69,78,29,90
JHR368,81800,2025-02-26,1,2,0,0
JHR368,81920,2025-02-26,3,0,0,0
JHR368,82000,2025-02-26,1,0,0,0
JHR368,82100,2025-02-26,3,2,0,0
JHR368,82300,2025-02-26,2,0,0,0
JHR368,83000,2025-02-26,0,3,0,0
JHR368,84300,2025-02-26,2,1,0,0
JHR368,84800,2025-02-26,0,0,1,0
JHR368,86100,2025-02-26,3,0,0,0
JHR368,88721,2025-02-26,0,3,0,0
JHR368,88857,2025-02-26,0,1,0,0
JHR368,89000,2025-02-26,0,1,0,0
JHR368,89107,2025-02-26,1,0,0,0
JHR368,89108,2025-02-26,0,1,0,0
JHR368,89150,2025-02-26,0,1,0,0
JHR368,89200,2025-02-26,0,1,0,0
JHR368,89208,2025-02-26,0,0,0,1
JHR368,90107,2025-02-26,0,2,0,0
JHR368,90200,2025-02-26,1,0,0,0
JHR368,91000,2025-02-26,0,0,0,1
JHR368,91100,2025-02-26,0,1,0,0
JHR368,91150,2025-02-26,0,2,0,0
JHR368,9120,2025-02-26,3,0,0,0
JHR368,93400,2025-02-26,0,1,0,0
JHR368,93450,2025-02-26,0,0,0,1
JHR368,9400,2025-02-26,0,1,0,0
JHR368,94300,2025-02-26,0,2,0,0
JHR368,95000,2025-02-26,0,1,0,0
JHR368,95700,2025-02-26,0,1,0,0
JHR368,9600,2025-02-26,0,1,0,0
JHR368,9700,2025-02-26,0,1,0,0
JHR368,97000,2025-02-26,0,4,0,0
JHR368,<NA>,2025-02-26,0,0,2,0
JHR369,42200,2025-02-26,0,1,0,0
JHR369,43100,2025-02-26,0,0,0,1
JHR369,79000,2025-02-26,0,1,0,0
JHR369,79100,2025-02-26,0,0,0,1
JHR369,79200,2025-02-26,0,19,0,91
JHR369,79250,2025-02-26,1,2,0,1
JHR369,80000,2025-02-26,2,1,0,0
JHR369,80200,2025-02-26,0,0,0,2
JHR369,80250,2025-02-26,1,0,0,0
JHR369,80300,2025-02-26,0,0,0,1
JHR369,80350,2025-02-26,0,0,0,1
JHR369,80529,2025-02-26,1,0,0,0
JHR369,80550,2025-02-26,2,2,0,1
JHR369,80560,2025-02-26,0,0,0,1
JHR369,81030,2025-02-26,2,0,0,0
JHR369,81100,2025-02-26,1,0,0,0
JHR369,81120,2025-02-26,2,1,0,0
JHR369,81200,2025-02-26,1,1,0,0
JHR369,81250,2025-02-26,0,1,0,0
JHR369,81300,2025-02-26,2,2,0,2
JHR369,81310,2025-02-26,0,0,0,2
JHR369,81400,2025-02-26,1,0,0,0
JHR369,81500,2025-02-26,0,0,0,3
JHR369,81550,2025-02-26,146,565,5,927
JHR369,81560,2025-02-26,140,412,115,615
JHR369,83000,2025-02-26,1,3,0,0
JHR369,86200,2025-02-26,0,0,0,1
JHR369,91100,2025-02-26,0,1,0,0
JHR370,14300,2025-02-26,0,1,0,0
JHR370,16800,2025-02-26,0,1,0,0
JHR370,26820,2025-02-26,0,1,0,0
JHR370,33300,2025-02-26,0,3,0,0
JHR370,41100,2025-02-26,0,1,0,0
JHR370,41400,2025-02-26,0,1,0,0
JHR370,42000,2025-02-26,0,1,0,0
JHR370,43500,2025-02-26,0,1,0,0
JHR370,47301,2025-02-26,0,1,0,0
JHR370,47630,2025-02-26,0,1,0,0
JHR370,50200,2025-02-26,0,1,0,0
JHR370,50670,2025-02-26,0,1,0,0
JHR370,57100,2025-02-26,0,1,0,0
JHR370,63000,2025-02-26,0,1,0,0
JHR370,68100,2025-02-26,0,1,0,0
JHR370,71800,2025-02-26,0,1,0,0
JHR370,75460,2025-02-26,0,2,0,0
JHR370,80110,2025-02-26,0,1,0,0
JHR370,80300,2025-02-26,0,1,0,0
JHR370,81100,2025-02-26,0,2,0,0
JHR370,81900,2025-02-26,0,1,0,0
JHR370,82200,2025-02-26,0,1,0,0
JHR370,83000,2025-02-26,30,315,2,233
JHR370,83010,2025-02-26,0,5,0,0
JHR370,83020,2025-02-26,2,0,0,0
JHR370,83030,2025-02-26,0,2,0,5
JHR370,83050,2025-02-26,1,0,0,0
JHR370,83200,2025-02-26,1,1,0,0
JHR370,83300,2025-02-26,22,222,5,277
JHR370,83700,2025-02-26,2,7,0,0
JHR370,84500,2025-02-26,0,1,0,0
JHR370,85100,2025-02-26,2,2,1,0
JHR370,86100,2025-02-26,9,33,0,5
JHR370,86400,2025-02-26,185,1897,32,1671
JHR370,88450,2025-02-26,0,1,0,0
JHR370,89600,2025-02-26,0,1,0,0
JHR370,9100,2025-02-26,0,1,0,0
JHR370,91000,2025-02-26,0,1,0,0
JHR370,93050,2025-02-26,0,1,0,0
JHR370,93250,2025-02-26,0,1,0,0
JHR370,93350,2025-02-26,0,1,0,0
JHR371,10150,2025-02-26,0,1,0,0
JHR371,10250,2025-02-26,0,1,0,0
JHR371,13100,2025-02-26,0,1,0,0
JHR371,15400,2025-02-26,0,1,0,0
JHR371,16800,2025-02-26,0,1,0,0
JHR371,17000,2025-02-26,0,1,0,0
JHR371,17500,2025-02-26,0,1,0,0
JHR371,18000,2025-02-26,0,2,0,0
JHR371,18500,2025-02-26,0,1,0,0
JHR371,23000,2025-02-26,0,1,0,0
JHR371,23100,2025-02-26,0,1,0,0
JHR371,24300,2025-02-26,0,1,0,0
JHR371,26500,2025-02-26,1,0,0,0
JHR371,26700,2025-02-26,0,1,0,0
JHR371,26900,2025-02-26,0,1,0,0
JHR371,27000,2025-02-26,0,1,0,0
JHR371,35900,2025-02-26,0,1,0,0
JHR371,40150,2025-02-26,0,1,0,0
JHR371,41200,2025-02-26,0,3,0,0
JHR371,42200,2025-02-26,0,3,0,0
JHR371,43650,2025-02-26,0,1,0,0
JHR371,44300,2025-02-26,0,1,0,0
JHR371,45600,2025-02-26,0,1,0,0
JHR371,45620,2025-02-26,0,0,0,1
JHR371,45800,2025-02-26,0,1,0,0
JHR371,47000,2025-02-26,0,1,0,0
JHR371,47100,2025-02-26,0,1,0,0
JHR371,47120,2025-02-26,0,1,0,0
JHR371,50000,2025-02-26,1,1,0,0
JHR371,52100,2025-02-26,1,0,0,0
JHR371,53300,2025-02-26,0,1,0,0
JHR371,55200,2025-02-26,0,1,0,0
JHR371,6350,2025-02-26,0,1,0,0
JHR371,6720,2025-02-26,1,0,0,0
JHR371,68000,2025-02-26,0,1,0,0
JHR371,70450,2025-02-26,0,1,0,0
JHR371,73200,2025-02-26,1,1,0,0
JHR371,73430,2025-02-26,0,1,0,0
JHR371,75250,2025-02-26,0,3,0,0
JHR371,80000,2025-02-26,1,0,0,0
JHR371,80400,2025-02-26,0,4,0,0
JHR371,8100,2025-02-26,0,1,0,0
JHR371,81100,2025-02-26,1,1,0,0
JHR371,81110,2025-02-26,0,1,0,0
JHR371,81200,2025-02-26,1,2,0,0
JHR371,81300,2025-02-26,0,1,0,1
JHR371,81400,2025-02-26,0,1,0,0
JHR371,81900,2025-02-26,0,2,0,0
JHR371,82100,2025-02-26,1,0,0,0
JHR371,8300,2025-02-26,0,1,0,0
JHR371,84000,2025-02-26,684,3536,216,3432
JHR371,84007,2025-02-26,0,1,1,5
JHR371,84010,2025-02-26,5,24,0,31
JHR371,84020,2025-02-26,0,2,0,0
JHR371,84030,2025-02-26,0,0,0,2
JHR371,84050,2025-02-26,0,2,0,0
JHR371,84100,2025-02-26,4,8,0,4
JHR371,84150,2025-02-26,1,0,0,0
JHR371,84200,2025-02-26,2,5,2,2
JHR371,84300,2025-02-26,116,657,36,453
JHR371,84400,2025-02-26,0,6,0,2
JHR371,84600,2025-02-26,0,2,0,0
JHR371,84800,2025-02-26,0,1,1,0
JHR371,84900,2025-02-26,25,92,2,62
JHR371,84990,2025-02-26,0,3,0,0
JHR371,85000,2025-02-26,0,2,0,0
JHR371,86000,2025-02-26,0,1,0,0
JHR371,86100,2025-02-26,0,1,0,0
JHR371,88100,2025-02-26,0,1,0,0
JHR371,88200,2025-02-26,0,2,0,0
JHR371,88450,2025-02-26,0,1,0,0
JHR371,89000,2025-02-26,0,1,0,0
JHR371,89007,2025-02-26,0,1,0,0
JHR371,89108,2025-02-26,0,1,0,0
JHR371,89200,2025-02-26,0,1,0,0
JHR371,89320,2025-02-26,0,1,0,0
JHR371,89600,2025-02-26,0,3,0,0
JHR371,90200,2025-02-26,0,1,0,0
JHR371,9100,2025-02-26,0,1,0,0
JHR371,91207,2025-02-26,1,2,0,0
JHR371,9300,2025-02-26,1,0,0,0
JHR371,93250,2025-02-26,0,1,0,0
JHR371,95400,2025-02-26,0,1,0,0
JHR371,96000,2025-02-26,0,1,0,0
JHR371,97000,2025-02-26,0,2,0,0
JHR371,97100,2025-02-26,0,1,0,0
JHR371,<NA>,2025-02-26,0,0,2,0
JHR372,1000,2025-02-26,0,1,0,0
JHR372,11900,2025-02-26,0,1,0,0
JHR372,42000,2025-02-26,1,0,0,0
JHR372,42100,2025-02-26,0,0,0,1
JHR372,42300,2025-02-26,0,1,0,0
JHR372,42600,2025-02-26,0,1,0,0
JHR372,47500,2025-02-26,0,1,0,0
JHR372,63000,2025-02-26,0,1,0,0
JHR372,68000,2025-02-26,0,1,0,0
JHR372,68100,2025-02-26,0,1,0,0
JHR372,80400,2025-02-26,0,1,0,0
JHR372,81100,2025-02-26,0,2,0,0
JHR372,83500,2025-02-26,0,1,0,0
JHR372,84000,2025-02-26,16,45,0,27
JHR372,84010,2025-02-26,2,2,0,0
JHR372,84030,2025-02-26,9,114,0,42
JHR372,84040,2025-02-26,51,86,15,59
JHR372,84050,2025-02-26,0,0,0,1
JHR372,84100,2025-02-26,0,1,0,0
JHR372,84200,2025-02-26,1,1,0,0
JHR372,84300,2025-02-26,2,9,0,6
JHR372,84410,2025-02-26,1,5,0,0
JHR372,84500,2025-02-26,4,2,1,9
JHR372,84600,2025-02-26,48,785,8,618
JHR372,84700,2025-02-26,0,2,0,0
JHR372,84800,2025-02-26,0,4,0,0
JHR372,84900,2025-02-26,2,8,0,6
JHR372,85210,2025-02-26,2,0,0,0
JHR372,88000,2025-02-26,0,0,0,1
JHR372,89100,2025-02-26,0,1,0,0
JHR372,96000,2025-02-26,1,0,0,0
JHR373,10000,2025-02-26,0,1,0,0
JHR373,10400,2025-02-26,0,1,0,0
JHR373,10450,2025-02-26,0,1,0,0
JHR373,10470,2025-02-26,0,1,0,0
JHR373,11600,2025-02-26,0,1,0,0
JHR373,11920,2025-02-26,0,1,0,0
JHR373,14100,2025-02-26,0,1,0,0
JHR373,15050,2025-02-26,0,1,0,0
JHR373,15350,2025-02-26,0,1,0,0
JHR373,16020,2025-02-26,0,1,0,0
JHR373,16150,2025-02-26,0,2,0,0
JHR373,16200,2025-02-26,0,1,0,0
JHR373,16210,2025-02-26,0,1,0,0
JHR373,16300,2025-02-26,0,1,0,0
JHR373,16310,2025-02-26,0,1,0,0
JHR373,16800,2025-02-26,0,2,0,0
JHR373,18000,2025-02-26,0,3,0,0
JHR373,18500,2025-02-26,0,2,0,0
JHR373,21210,2025-02-26,0,1,0,0
JHR373,22200,2025-02-26,0,1,0,0
JHR373,24300,2025-02-26,0,1,0,0
JHR373,26700,2025-02-26,0,1,0,0
JHR373,28300,2025-02-26,0,1,0,0
JHR373,31400,2025-02-26,1,0,0,0
JHR373,32000,2025-02-26,0,1,0,0
JHR373,34950,2025-02-26,0,1,0,0
JHR373,40200,2025-02-26,0,1,0,0
JHR373,41200,2025-02-26,0,1,0,0
JHR373,42300,2025-02-26,0,1,0,0
JHR373,42920,2025-02-26,0,1,0,0
JHR373,43000,2025-02-26,0,2,0,0
JHR373,43100,2025-02-26,0,1,0,0
JHR373,46000,2025-02-26,0,1,0,0
JHR373,47000,2025-02-26,0,2,0,0
JHR373,47100,2025-02-26,0,2,0,0
JHR373,47130,2025-02-26,0,3,0,0
JHR373,47400,2025-02-26,0,1,0,0
JHR373,47620,2025-02-26,0,0,0,1
JHR373,47830,2025-02-26,0,1,0,0
JHR373,48100,2025-02-26,0,1,0,0
JHR373,48300,2025-02-26,0,1,0,0
JHR373,50000,2025-02-26,0,3,0,0
JHR373,50100,2025-02-26,0,1,0,0
JHR373,50200,2025-02-26,1,0,0,0
JHR373,50460,2025-02-26,0,1,0,0
JHR373,51200,2025-02-26,0,0,0,1
JHR373,5400,2025-02-26,0,1,0,0
JHR373,5460,2025-02-26,0,1,0,0
JHR373,56100,2025-02-26,0,1,0,0
JHR373,6300,2025-02-26,0,1,0,0
JHR373,63000,2025-02-26,0,2,0,0
JHR373,6700,2025-02-26,0,1,0,0
JHR373,6750,2025-02-26,0,1,0,0
JHR373,68000,2025-02-26,0,3,0,0
JHR373,68100,2025-02-26,0,3,0,0
JHR373,6900,2025-02-26,0,1,0,0
JHR373,70200,2025-02-26,0,1,0,0
JHR373,70300,2025-02-26,1,0,0,0
JHR373,72400,2025-02-26,0,1,0,0
JHR373,73100,2025-02-26,0,1,0,0
JHR373,73480,2025-02-26,0,1,0,0
JHR373,76100,2025-02-26,0,1,0,0
JHR373,8000,2025-02-26,0,1,0,0
JHR373,80250,2025-02-26,0,1,0,0
JHR373,81000,2025-02-26,1,0,0,0
JHR373,81200,2025-02-26,0,3,0,0
JHR373,81300,2025-02-26,0,2,0,0
JHR373,81700,2025-02-26,0,1,0,0
JHR373,81750,2025-02-26,0,1,0,0
JHR373,81850,2025-02-26,0,1,0,0
JHR373,8200,2025-02-26,0,1,0,0
JHR373,82100,2025-02-26,0,2,0,0
JHR373,83600,2025-02-26,0,1,0,0
JHR373,84000,2025-02-26,7,19,2,11
JHR373,84020,2025-02-26,2,4,1,12
JHR373,84200,2025-02-26,0,1,0,1
JHR373,84300,2025-02-26,0,3,0,0
JHR373,84400,2025-02-26,150,673,71,551
JHR373,84409,2025-02-26,0,4,1,3
JHR373,84410,2025-02-26,2,7,0,7
JHR373,84600,2025-02-26,0,0,0,1
JHR373,84800,2025-02-26,4,12,0,3
JHR373,84900,2025-02-26,399,2023,172,1333
JHR373,84990,2025-02-26,17,36,2,21
JHR373,85200,2025-02-26,1,0,0,0
JHR373,86800,2025-02-26,0,1,0,0
JHR373,88450,2025-02-26,0,5,0,0
JHR373,89100,2025-02-26,0,1,0,0
JHR373,89950,2025-02-26,0,1,0,0
JHR373,9000,2025-02-26,0,1,0,0
JHR373,90000,2025-02-26,0,3,0,1
JHR373,90200,2025-02-26,0,1,0,0
JHR373,9100,2025-02-26,0,1,0,0
JHR373,91000,2025-02-26,1,2,0,0
JHR373,91150,2025-02-26,0,1,0,0
JHR373,91207,2025-02-26,0,1,0,0
JHR373,91300,2025-02-26,0,2,0,0
JHR373,91308,2025-02-26,0,1,0,0
JHR373,93050,2025-02-26,0,2,0,0
JHR373,93350,2025-02-26,1,1,0,0
JHR373,94600,2025-02-26,0,1,0,0
JHR373,94750,2025-02-26,0,1,0,0
JHR373,94950,2025-02-26,0,1,0,0
JHR373,96000,2025-02-26,0,2,0,0
JHR373,96600,2025-02-26,0,1,0,0
JHR373,97000,2025-02-26,0,1,0,0
JHR374,10150,2025-02-26,0,1,0,0
JHR374,16370,2025-02-26,0,1,0,0
JHR374,40460,2025-02-26,0,1,0,0
JHR374,43500,2025-02-26,0,1,0,0
JHR374,43900,2025-02-26,0,1,0,0
JHR374,45200,2025-02-26,0,1,0,0
JHR374,48300,2025-02-26,0,1,0,0
JHR374,71800,2025-02-26,0,1,0,0
JHR374,79681,2025-02-26,0,1,0,0
JHR374,80000,2025-02-26,2,7,0,0
JHR374,80100,2025-02-26,0,2,0,2
JHR374,80150,2025-02-26,1,0,0,0
JHR374,80200,2025-02-26,0,1,0,0
JHR374,80250,2025-02-26,0,1,0,0
JHR374,80300,2025-02-26,4,7,0,5
JHR374,80350,2025-02-26,2,1,1,0
JHR374,81000,2025-02-26,1,0,0,4
JHR374,81030,2025-02-26,0,5,0,0
JHR374,81100,2025-02-26,1,1,0,1
JHR374,81110,2025-02-26,0,1,0,1
JHR374,81120,2025-02-26,1,0,0,0
JHR374,81200,2025-02-26,9,7,0,7
JHR374,81250,2025-02-26,0,1,0,0
JHR374,81300,2025-02-26,208,743,48,814
JHR374,81310,2025-02-26,0,1,0,0
JHR374,81400,2025-02-26,0,3,0,2
JHR374,81550,2025-02-26,1,3,0,1
JHR374,81750,2025-02-26,1,0,0,0
JHR374,83000,2025-02-26,1,0,0,0
JHR374,83100,2025-02-26,0,0,0,2
JHR374,98000,2025-02-26,0,1,0,0
JHR375,11700,2025-02-26,0,1,0,0
JHR375,27000,2025-02-26,0,1,0,0
JHR375,52000,2025-02-26,0,0,0,1
JHR375,80400,2025-02-26,2,0,0,0
JHR375,81000,2025-02-26,50,264,4,182
JHR375,81030,2025-02-26,27,312,2,97
JHR375,81040,2025-02-26,4,62,1,38
JHR375,81050,2025-02-26,6,57,0,20
JHR375,81100,2025-02-26,1,0,0,0
JHR375,81200,2025-02-26,1,1,0,0
JHR375,81440,2025-02-26,24,1004,0,659
JHR375,81450,2025-02-26,4,116,1,100
JHR375,81850,2025-02-26,1,8,0,0
JHR375,81900,2025-02-26,3,13,0,4
JHR375,81907,2025-02-26,2,0,0,0
JHR375,81910,2025-02-26,2,0,0,0
JHR375,84900,2025-02-26,0,1,0,0
JHR375,<NA>,2025-02-26,0,0,1,0
JHR376,13500,2025-02-26,0,1,0,0
JHR376,14200,2025-02-26,0,1,0,0
JHR376,16310,2025-02-26,0,1,0,0
JHR376,17500,2025-02-26,0,1,0,0
JHR376,18500,2025-02-26,0,1,0,0
JHR376,21200,2025-02-26,0,1,0,0
JHR376,21300,2025-02-26,0,1,0,0
JHR376,21400,2025-02-26,0,1,0,0
JHR376,23000,2025-02-26,0,1,0,0
JHR376,25990,2025-02-26,0,1,0,0
JHR376,27000,2025-02-26,0,1,0,0
JHR376,28000,2025-02-26,0,1,0,0
JHR376,34300,2025-02-26,0,1,0,0
JHR376,34950,2025-02-26,0,1,0,0
JHR376,40100,2025-02-26,0,0,0,1
JHR376,40150,2025-02-26,0,0,0,1
JHR376,42000,2025-02-26,0,2,0,0
JHR376,42300,2025-02-26,0,1,0,0
JHR376,42500,2025-02-26,0,4,0,0
JHR376,43000,2025-02-26,0,1,0,0
JHR376,43200,2025-02-26,0,1,0,0
JHR376,43950,2025-02-26,0,1,0,0
JHR376,45000,2025-02-26,0,1,0,0
JHR376,45400,2025-02-26,0,1,0,0
JHR376,47120,2025-02-26,0,1,0,0
JHR376,6000,2025-02-26,0,1,0,0
JHR376,62050,2025-02-26,0,1,1,0
JHR376,6400,2025-02-26,0,2,0,0
JHR376,68000,2025-02-26,0,1,0,0
JHR376,68100,2025-02-26,0,0,0,1
JHR376,70200,2025-02-26,0,1,0,0
JHR376,77300,2025-02-26,0,1,0,0
JHR376,79000,2025-02-26,0,1,0,1
JHR376,79100,2025-02-26,0,0,0,1
JHR376,80000,2025-02-26,0,8,0,0
JHR376,80100,2025-02-26,1,4,0,5
JHR376,80110,2025-02-26,1,2,0,1
JHR376,80150,2025-02-26,0,2,0,0
JHR376,80300,2025-02-26,5,19,4,19
JHR376,80350,2025-02-26,2,1,0,2
JHR376,80990,2025-02-26,0,1,0,0
JHR376,81000,2025-02-26,0,1,3,0
JHR376,81030,2025-02-26,2,10,2,19
JHR376,81100,2025-02-26,1,6,0,3
JHR376,81110,2025-02-26,5,19,2,40
JHR376,81120,2025-02-26,1,2,0,3
JHR376,81200,2025-02-26,5,14,0,12
JHR376,81300,2025-02-26,355,1923,159,3134
JHR376,81310,2025-02-26,30,12,19,78
JHR376,81400,2025-02-26,4,12,1,10
JHR376,81410,2025-02-26,2,0,0,3
JHR376,81440,2025-02-26,0,1,0,0
JHR376,81550,2025-02-26,2,10,0,15
JHR376,81560,2025-02-26,0,4,0,1
JHR376,81700,2025-02-26,1,0,0,0
JHR376,81750,2025-02-26,0,2,1,0
JHR376,81900,2025-02-26,0,2,0,0
JHR376,81920,2025-02-26,0,2,0,0
JHR376,82000,2025-02-26,0,1,0,0
JHR376,82100,2025-02-26,1,1,0,0
JHR376,83000,2025-02-26,1,1,0,0
JHR376,83100,2025-02-26,0,1,1,1
JHR376,84000,2025-02-26,0,2,0,0
JHR376,85200,2025-02-26,0,1,0,0
JHR376,85210,2025-02-26,2,0,0,0
JHR376,86200,2025-02-26,0,1,0,0
JHR376,88100,2025-02-26,0,1,0,0
JHR376,89000,2025-02-26,0,2,0,0
JHR376,89050,2025-02-26,0,1,0,0
JHR376,89500,2025-02-26,0,1,0,0
JHR376,89850,2025-02-26,0,1,0,0
JHR376,93050,2025-02-26,0,1,0,0
