DP No. | Delivery,Destination Postcode,T0_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR350,81200.0,2025-03-29,786,843,495,1007
JHR350,81250.0,2025-03-29,2,2,0,1
JHR350,81300.0,2025-03-29,76,27,14,24
JHR350,81400.0,2025-03-29,3,3,0,0
JHR350,81550.0,2025-03-29,0,1,0,0
JHR350,81560.0,2025-03-29,0,1,0,2
JHR350,81850.0,2025-03-29,0,1,0,0
JHR350,82100.0,2025-03-29,0,1,0,2
JHR350,84900.0,2025-03-29,0,1,0,0
JHR354,11900.0,2025-03-29,0,1,0,1
JHR354,18000.0,2025-03-29,0,1,0,0
JHR354,22000.0,2025-03-29,0,1,0,0
JHR354,22200.0,2025-03-29,0,0,0,1
JHR354,25000.0,2025-03-29,0,1,0,0
JHR354,30200.0,2025-03-29,0,1,0,0
JHR354,40300.0,2025-03-29,0,1,0,0
JHR354,42700.0,2025-03-29,0,1,0,0
JHR354,43000.0,2025-03-29,0,1,0,0
JHR354,47120.0,2025-03-29,0,1,0,0
JHR354,47830.0,2025-03-29,0,1,0,0
JHR354,48300.0,2025-03-29,0,1,0,0
JHR354,53100.0,2025-03-29,0,1,0,0
JHR354,55100.0,2025-03-29,0,1,0,0
JHR354,57100.0,2025-03-29,0,1,0,0
JHR354,68000.0,2025-03-29,0,1,0,0
JHR354,70400.0,2025-03-29,0,1,0,0
JHR354,75260.0,2025-03-29,0,1,0,0
JHR354,79000.0,2025-03-29,0,1,0,0
JHR354,80050.0,2025-03-29,0,1,0,0
JHR354,80200.0,2025-03-29,1,1,0,0
JHR354,80900.0,2025-03-29,1,0,0,0
JHR354,81000.0,2025-03-29,0,1,0,0
JHR354,81030.0,2025-03-29,2,13,0,2
JHR354,81050.0,2025-03-29,0,3,0,0
JHR354,81100.0,2025-03-29,0,2,0,0
JHR354,81110.0,2025-03-29,1,0,0,0
JHR354,81300.0,2025-03-29,0,2,0,0
JHR354,81500.0,2025-03-29,1,0,0,0
JHR354,81800.0,2025-03-29,0,1,0,0
JHR354,81850.0,2025-03-29,29,328,8,152
JHR354,8200.0,2025-03-29,0,1,0,0
JHR354,82000.0,2025-03-29,8,23,0,9
JHR354,82010.0,2025-03-29,1,2,0,0
JHR354,82020.0,2025-03-29,0,2,0,1
JHR354,82100.0,2025-03-29,0,3,0,0
JHR354,82200.0,2025-03-29,64,803,11,440
JHR354,82210.0,2025-03-29,0,0,0,2
JHR354,83200.0,2025-03-29,1,0,0,0
JHR354,85000.0,2025-03-29,0,1,0,0
JHR354,86000.0,2025-03-29,8,69,0,31
JHR354,86007.0,2025-03-29,1,2,0,0
JHR354,86100.0,2025-03-29,2,16,0,2
JHR354,86200.0,2025-03-29,168,1441,38,898
JHR354,86300.0,2025-03-29,16,161,0,50
JHR354,86700.0,2025-03-29,0,2,0,0
JHR354,90000.0,2025-03-29,0,1,0,0
JHR354,0.0,2025-03-29,0,0,1,0
JHR356,11000.0,2025-03-29,1,1,0,0
JHR356,11100.0,2025-03-29,0,0,0,1
JHR356,11500.0,2025-03-29,0,1,0,0
JHR356,11920.0,2025-03-29,0,1,0,0
JHR356,12200.0,2025-03-29,0,1,0,0
JHR356,13310.0,2025-03-29,0,1,0,0
JHR356,13400.0,2025-03-29,0,1,0,0
JHR356,14000.0,2025-03-29,0,1,0,0
JHR356,14100.0,2025-03-29,0,1,0,0
JHR356,14300.0,2025-03-29,0,1,0,0
JHR356,16080.0,2025-03-29,0,1,0,0
JHR356,16090.0,2025-03-29,0,1,0,0
JHR356,16250.0,2025-03-29,0,1,0,0
JHR356,16450.0,2025-03-29,0,2,0,0
JHR356,16700.0,2025-03-29,0,2,0,0
JHR356,17000.0,2025-03-29,0,1,0,0
JHR356,17500.0,2025-03-29,0,6,0,0
JHR356,17510.0,2025-03-29,0,1,0,0
JHR356,21300.0,2025-03-29,0,1,0,0
JHR356,21700.0,2025-03-29,0,2,0,0
JHR356,2200.0,2025-03-29,0,1,0,0
JHR356,23100.0,2025-03-29,0,2,0,0
JHR356,24000.0,2025-03-29,0,1,0,0
JHR356,27200.0,2025-03-29,0,2,0,0
JHR356,27210.0,2025-03-29,0,1,0,0
JHR356,28000.0,2025-03-29,0,1,0,0
JHR356,30840.0,2025-03-29,0,0,1,0
JHR356,31200.0,2025-03-29,0,1,0,0
JHR356,32610.0,2025-03-29,0,1,0,0
JHR356,33200.0,2025-03-29,0,1,0,0
JHR356,34000.0,2025-03-29,0,1,0,0
JHR356,34700.0,2025-03-29,0,1,0,0
JHR356,36400.0,2025-03-29,0,1,0,0
JHR356,36800.0,2025-03-29,0,1,0,0
JHR356,40000.0,2025-03-29,0,1,0,0
JHR356,40200.0,2025-03-29,0,1,0,0
JHR356,40400.0,2025-03-29,0,1,0,0
JHR356,41200.0,2025-03-29,0,2,0,0
JHR356,42200.0,2025-03-29,0,1,0,0
JHR356,42300.0,2025-03-29,0,3,0,0
JHR356,42920.0,2025-03-29,0,1,0,0
JHR356,43000.0,2025-03-29,0,2,0,0
JHR356,43300.0,2025-03-29,0,1,0,0
JHR356,43600.0,2025-03-29,1,0,0,0
JHR356,45300.0,2025-03-29,0,1,0,0
JHR356,46000.0,2025-03-29,0,2,0,0
JHR356,46150.0,2025-03-29,0,1,0,0
JHR356,47000.0,2025-03-29,0,1,0,0
JHR356,47150.0,2025-03-29,0,1,0,0
JHR356,47400.0,2025-03-29,0,1,0,0
JHR356,47600.0,2025-03-29,0,1,0,0
JHR356,48010.0,2025-03-29,0,1,0,0
JHR356,48050.0,2025-03-29,0,1,0,0
JHR356,48200.0,2025-03-29,0,1,0,0
JHR356,50000.0,2025-03-29,0,1,0,0
JHR356,50200.0,2025-03-29,0,1,0,0
JHR356,50250.0,2025-03-29,0,1,0,0
JHR356,50614.0,2025-03-29,0,1,0,0
JHR356,5150.0,2025-03-29,0,1,0,0
JHR356,53100.0,2025-03-29,0,2,0,0
JHR356,53300.0,2025-03-29,0,1,0,0
JHR356,56000.0,2025-03-29,0,1,0,0
JHR356,57100.0,2025-03-29,0,2,0,0
JHR356,6400.0,2025-03-29,0,1,0,0
JHR356,6600.0,2025-03-29,0,1,0,0
JHR356,68000.0,2025-03-29,0,1,0,0
JHR356,68100.0,2025-03-29,0,2,0,0
JHR356,70300.0,2025-03-29,0,2,0,0
JHR356,71750.0,2025-03-29,0,1,0,0
JHR356,71800.0,2025-03-29,0,1,0,0
JHR356,72400.0,2025-03-29,0,1,0,0
JHR356,73400.0,2025-03-29,0,1,0,0
JHR356,75250.0,2025-03-29,0,1,0,0
JHR356,78000.0,2025-03-29,0,1,0,0
JHR356,78300.0,2025-03-29,0,1,0,0
JHR356,79150.0,2025-03-29,0,1,0,0
JHR356,8000.0,2025-03-29,0,2,0,0
JHR356,80000.0,2025-03-29,1,8,0,0
JHR356,80050.0,2025-03-29,0,1,0,0
JHR356,80100.0,2025-03-29,8,21,0,4
JHR356,80110.0,2025-03-29,1,1,0,0
JHR356,80150.0,2025-03-29,1,1,0,0
JHR356,80200.0,2025-03-29,0,1,0,0
JHR356,80300.0,2025-03-29,0,1,0,2
JHR356,80350.0,2025-03-29,0,1,0,0
JHR356,80400.0,2025-03-29,0,1,0,1
JHR356,80500.0,2025-03-29,0,2,0,0
JHR356,80502.0,2025-03-29,0,1,0,0
JHR356,80503.0,2025-03-29,0,1,0,0
JHR356,80800.0,2025-03-29,1,1,0,0
JHR356,80990.0,2025-03-29,0,1,0,2
JHR356,81100.0,2025-03-29,16,55,2,32
JHR356,81110.0,2025-03-29,0,0,0,1
JHR356,81200.0,2025-03-29,2,7,0,1
JHR356,81300.0,2025-03-29,0,5,0,3
JHR356,81310.0,2025-03-29,0,2,0,2
JHR356,81400.0,2025-03-29,0,1,0,0
JHR356,81700.0,2025-03-29,0,5,0,5
JHR356,81750.0,2025-03-29,0,2,0,2
JHR356,81760.0,2025-03-29,0,1,0,0
JHR356,81800.0,2025-03-29,457,2121,144,2174
JHR356,81810.0,2025-03-29,26,131,7,70
JHR356,81900.0,2025-03-29,1,5,1,1
JHR356,81907.0,2025-03-29,0,2,0,0
JHR356,8200.0,2025-03-29,0,1,0,0
JHR356,82100.0,2025-03-29,0,2,0,0
JHR356,82300.0,2025-03-29,0,1,0,0
JHR356,83000.0,2025-03-29,1,1,0,0
JHR356,84000.0,2025-03-29,0,2,0,0
JHR356,84900.0,2025-03-29,0,0,1,0
JHR356,85000.0,2025-03-29,0,1,0,0
JHR356,85200.0,2025-03-29,1,0,0,0
JHR356,85210.0,2025-03-29,0,0,0,1
JHR356,8600.0,2025-03-29,0,1,0,0
JHR356,86000.0,2025-03-29,0,1,0,0
JHR356,87000.0,2025-03-29,0,0,0,1
JHR356,88450.0,2025-03-29,0,1,0,0
JHR356,89058.0,2025-03-29,0,0,0,1
JHR356,89108.0,2025-03-29,0,0,0,1
JHR356,89208.0,2025-03-29,0,1,0,0
JHR356,90000.0,2025-03-29,0,5,0,2
JHR356,90107.0,2025-03-29,0,2,0,0
JHR356,90200.0,2025-03-29,0,2,0,0
JHR356,91000.0,2025-03-29,0,2,0,0
JHR356,91100.0,2025-03-29,0,4,0,0
JHR356,91150.0,2025-03-29,0,1,0,1
JHR356,91300.0,2025-03-29,0,1,0,0
JHR356,91308.0,2025-03-29,0,2,0,0
JHR356,93050.0,2025-03-29,0,0,0,1
JHR356,93250.0,2025-03-29,0,2,0,0
JHR356,93400.0,2025-03-29,0,1,0,0
JHR356,94000.0,2025-03-29,0,0,0,1
JHR356,94300.0,2025-03-29,0,0,0,1
JHR356,94700.0,2025-03-29,0,1,0,0
JHR356,96000.0,2025-03-29,1,0,0,2
JHR356,96100.0,2025-03-29,0,3,0,0
JHR356,96700.0,2025-03-29,0,0,0,1
JHR356,97000.0,2025-03-29,0,2,0,1
JHR356,98000.0,2025-03-29,0,1,0,0
JHR356,98700.0,2025-03-29,0,0,0,1
JHR356,0.0,2025-03-29,0,0,2,0
JHR357,1000.0,2025-03-29,0,1,0,0
JHR357,11600.0,2025-03-29,0,1,0,0
JHR357,11900.0,2025-03-29,0,1,0,0
JHR357,13400.0,2025-03-29,1,0,0,0
JHR357,16080.0,2025-03-29,0,1,0,0
JHR357,18500.0,2025-03-29,1,0,0,0
JHR357,25200.0,2025-03-29,0,1,0,0
JHR357,26100.0,2025-03-29,0,1,0,0
JHR357,26400.0,2025-03-29,1,0,0,0
JHR357,27000.0,2025-03-29,0,1,0,0
JHR357,31650.0,2025-03-29,0,1,0,0
JHR357,34350.0,2025-03-29,0,1,0,0
JHR357,36000.0,2025-03-29,0,1,0,0
JHR357,39000.0,2025-03-29,0,1,0,0
JHR357,41000.0,2025-03-29,0,0,1,0
JHR357,41250.0,2025-03-29,0,1,0,0
JHR357,42000.0,2025-03-29,0,0,0,1
JHR357,42009.0,2025-03-29,0,1,0,0
JHR357,42300.0,2025-03-29,0,1,0,0
JHR357,43000.0,2025-03-29,0,2,0,0
JHR357,45600.0,2025-03-29,0,1,0,0
JHR357,46000.0,2025-03-29,0,1,0,0
JHR357,47000.0,2025-03-29,0,1,0,0
JHR357,47600.0,2025-03-29,0,2,0,0
JHR357,48000.0,2025-03-29,0,1,0,0
JHR357,50000.0,2025-03-29,0,2,0,0
JHR357,52000.0,2025-03-29,0,1,0,0
JHR357,53300.0,2025-03-29,0,1,0,0
JHR357,57100.0,2025-03-29,0,1,0,0
JHR357,58200.0,2025-03-29,0,1,0,0
JHR357,60000.0,2025-03-29,0,1,0,0
JHR357,6700.0,2025-03-29,0,1,0,0
JHR357,68100.0,2025-03-29,0,1,0,0
JHR357,71760.0,2025-03-29,0,1,0,0
JHR357,75250.0,2025-03-29,0,1,0,0
JHR357,76450.0,2025-03-29,0,1,0,0
JHR357,8000.0,2025-03-29,0,2,0,0
JHR357,80000.0,2025-03-29,5,3,0,1
JHR357,80100.0,2025-03-29,3,4,0,0
JHR357,80250.0,2025-03-29,1,0,0,0
JHR357,80508.0,2025-03-29,0,0,0,1
JHR357,81000.0,2025-03-29,452,1784,104,2115
JHR357,81010.0,2025-03-29,1,2,0,2
JHR357,81020.0,2025-03-29,0,2,0,0
JHR357,81030.0,2025-03-29,225,800,41,705
JHR357,81040.0,2025-03-29,0,3,0,2
JHR357,81050.0,2025-03-29,1,0,0,1
JHR357,81100.0,2025-03-29,6,3,0,3
JHR357,81110.0,2025-03-29,0,0,1,0
JHR357,81200.0,2025-03-29,1,4,0,1
JHR357,81300.0,2025-03-29,0,3,0,0
JHR357,81400.0,2025-03-29,50,234,5,247
JHR357,81440.0,2025-03-29,0,1,0,0
JHR357,81450.0,2025-03-29,0,16,0,1
JHR357,81750.0,2025-03-29,0,2,0,0
JHR357,81900.0,2025-03-29,4,44,3,46
JHR357,81930.0,2025-03-29,1,0,0,0
JHR357,82000.0,2025-03-29,1,0,0,0
JHR357,82100.0,2025-03-29,1,2,1,1
JHR357,83000.0,2025-03-29,0,1,0,0
JHR357,84100.0,2025-03-29,0,0,0,1
JHR357,85000.0,2025-03-29,0,1,0,0
JHR357,86100.0,2025-03-29,3,1,0,0
JHR357,91000.0,2025-03-29,0,1,0,0
JHR357,91300.0,2025-03-29,0,2,0,0
JHR357,91308.0,2025-03-29,0,4,0,0
JHR357,9400.0,2025-03-29,0,1,0,0
JHR357,94700.0,2025-03-29,0,1,0,0
JHR357,96700.0,2025-03-29,0,1,0,0
JHR357,98000.0,2025-03-29,0,1,0,0
JHR357,0.0,2025-03-29,0,0,1,0
JHR358,23000.0,2025-03-29,0,1,0,0
JHR358,31100.0,2025-03-29,0,1,0,0
JHR358,31500.0,2025-03-29,1,0,0,0
JHR358,56000.0,2025-03-29,0,1,0,0
JHR358,80100.0,2025-03-29,5,2,0,1
JHR358,81000.0,2025-03-29,79,191,33,163
JHR358,81010.0,2025-03-29,4,15,2,9
JHR358,81020.0,2025-03-29,42,34,29,33
JHR358,81030.0,2025-03-29,141,509,49,365
JHR358,81040.0,2025-03-29,0,1,0,0
JHR358,81050.0,2025-03-29,0,0,2,0
JHR358,81100.0,2025-03-29,0,2,0,0
JHR358,81500.0,2025-03-29,1,0,0,0
JHR358,81920.0,2025-03-29,1,0,0,0
JHR358,82100.0,2025-03-29,7,6,0,0
JHR358,83000.0,2025-03-29,1,0,0,0
JHR358,86100.0,2025-03-29,4,1,0,0
JHR358,86500.0,2025-03-29,0,0,0,2
JHR359,10150.0,2025-03-29,0,0,1,0
JHR359,13050.0,2025-03-29,1,0,0,0
JHR359,13200.0,2025-03-29,1,0,0,0
JHR359,13210.0,2025-03-29,1,0,0,0
JHR359,14000.0,2025-03-29,2,0,0,0
JHR359,14100.0,2025-03-29,1,0,0,0
JHR359,14200.0,2025-03-29,1,0,0,0
JHR359,15000.0,2025-03-29,0,1,0,0
JHR359,15200.0,2025-03-29,2,0,0,0
JHR359,16030.0,2025-03-29,1,0,0,0
JHR359,16090.0,2025-03-29,1,0,0,0
JHR359,16200.0,2025-03-29,1,0,0,0
JHR359,16300.0,2025-03-29,1,0,0,0
JHR359,16370.0,2025-03-29,1,0,0,0
JHR359,16450.0,2025-03-29,1,0,0,0
JHR359,17500.0,2025-03-29,1,0,0,0
JHR359,18000.0,2025-03-29,2,0,0,0
JHR359,18400.0,2025-03-29,1,0,0,0
JHR359,18500.0,2025-03-29,2,0,0,0
JHR359,20000.0,2025-03-29,1,0,0,0
JHR359,21200.0,2025-03-29,0,1,0,0
JHR359,21600.0,2025-03-29,1,0,0,0
JHR359,21800.0,2025-03-29,1,0,0,0
JHR359,22020.0,2025-03-29,1,0,0,0
JHR359,22200.0,2025-03-29,1,0,0,0
JHR359,26400.0,2025-03-29,1,0,0,0
JHR359,27150.0,2025-03-29,1,0,0,0
JHR359,27600.0,2025-03-29,1,0,0,0
JHR359,28000.0,2025-03-29,0,1,0,0
JHR359,31300.0,2025-03-29,1,0,0,0
JHR359,31400.0,2025-03-29,1,0,0,0
JHR359,32610.0,2025-03-29,1,0,0,0
JHR359,33300.0,2025-03-29,1,0,0,0
JHR359,34400.0,2025-03-29,1,0,0,0
JHR359,36400.0,2025-03-29,1,0,0,0
JHR359,40170.0,2025-03-29,1,0,0,0
JHR359,40460.0,2025-03-29,1,0,0,0
JHR359,41200.0,2025-03-29,1,0,0,0
JHR359,41250.0,2025-03-29,1,0,0,0
JHR359,42100.0,2025-03-29,1,1,0,0
JHR359,42200.0,2025-03-29,1,0,0,0
JHR359,43000.0,2025-03-29,2,0,0,0
JHR359,43300.0,2025-03-29,1,0,0,0
JHR359,43500.0,2025-03-29,1,0,0,0
JHR359,44000.0,2025-03-29,1,0,0,0
JHR359,44300.0,2025-03-29,0,1,0,0
JHR359,46000.0,2025-03-29,0,1,0,0
JHR359,47150.0,2025-03-29,1,0,0,0
JHR359,48000.0,2025-03-29,2,0,0,0
JHR359,50000.0,2025-03-29,1,0,0,0
JHR359,5050.0,2025-03-29,1,0,0,0
JHR359,51000.0,2025-03-29,1,0,0,0
JHR359,53100.0,2025-03-29,1,0,0,0
JHR359,53300.0,2025-03-29,2,0,0,0
JHR359,54200.0,2025-03-29,0,1,0,0
JHR359,56000.0,2025-03-29,2,0,0,0
JHR359,60000.0,2025-03-29,1,0,0,0
JHR359,6700.0,2025-03-29,1,0,0,0
JHR359,68000.0,2025-03-29,0,0,1,0
JHR359,68100.0,2025-03-29,2,0,0,0
JHR359,70450.0,2025-03-29,1,0,0,0
JHR359,73400.0,2025-03-29,1,0,0,0
JHR359,75350.0,2025-03-29,1,0,0,0
JHR359,75450.0,2025-03-29,1,0,0,0
JHR359,75460.0,2025-03-29,1,0,0,0
JHR359,76450.0,2025-03-29,1,0,0,0
JHR359,77300.0,2025-03-29,1,0,0,0
JHR359,78000.0,2025-03-29,1,0,0,0
JHR359,78200.0,2025-03-29,1,0,0,0
JHR359,78300.0,2025-03-29,1,0,0,0
JHR359,8000.0,2025-03-29,2,0,0,0
JHR359,80000.0,2025-03-29,0,1,0,0
JHR359,80050.0,2025-03-29,1,0,0,0
JHR359,80100.0,2025-03-29,2,0,0,0
JHR359,80250.0,2025-03-29,0,0,1,0
JHR359,8100.0,2025-03-29,1,0,0,0
JHR359,81030.0,2025-03-29,1,0,0,0
JHR359,81100.0,2025-03-29,1,1,0,0
JHR359,81110.0,2025-03-29,1,0,0,0
JHR359,81120.0,2025-03-29,1,0,0,0
JHR359,81200.0,2025-03-29,3,1,0,0
JHR359,81300.0,2025-03-29,1,0,0,0
JHR359,81400.0,2025-03-29,1,0,0,0
JHR359,81440.0,2025-03-29,0,1,0,0
JHR359,81700.0,2025-03-29,1,0,0,0
JHR359,81800.0,2025-03-29,2,0,0,0
JHR359,81900.0,2025-03-29,642,3321,221,2328
JHR359,81907.0,2025-03-29,58,39,22,25
JHR359,81910.0,2025-03-29,4,4,0,2
JHR359,81920.0,2025-03-29,205,101,62,31
JHR359,81930.0,2025-03-29,1,19,0,3
JHR359,81960.0,2025-03-29,0,0,1,0
JHR359,82100.0,2025-03-29,1,0,0,0
JHR359,83700.0,2025-03-29,1,0,0,0
JHR359,84000.0,2025-03-29,2,0,0,0
JHR359,8500.0,2025-03-29,1,0,0,0
JHR359,85000.0,2025-03-29,0,1,0,0
JHR359,86100.0,2025-03-29,1,0,0,0
JHR359,86400.0,2025-03-29,1,0,0,0
JHR359,88400.0,2025-03-29,1,0,0,0
JHR359,90000.0,2025-03-29,3,0,0,0
JHR359,90200.0,2025-03-29,2,0,0,0
JHR359,9100.0,2025-03-29,0,1,0,0
JHR359,91000.0,2025-03-29,2,0,0,0
JHR359,91150.0,2025-03-29,1,0,0,0
JHR359,91207.0,2025-03-29,1,0,0,0
JHR359,91300.0,2025-03-29,2,1,0,0
JHR359,91308.0,2025-03-29,2,0,0,0
JHR359,93050.0,2025-03-29,2,0,0,0
JHR359,9400.0,2025-03-29,1,0,0,0
JHR359,94600.0,2025-03-29,0,1,0,0
JHR359,94700.0,2025-03-29,1,0,0,0
JHR359,95700.0,2025-03-29,1,0,0,0
JHR359,9600.0,2025-03-29,1,0,0,0
JHR359,96100.0,2025-03-29,1,0,0,0
JHR359,98000.0,2025-03-29,2,0,0,0
JHR359,0.0,2025-03-29,0,0,1,1
JHR360,13100.0,2025-03-29,1,0,0,0
JHR360,16010.0,2025-03-29,0,1,0,0
JHR360,18000.0,2025-03-29,0,1,0,0
JHR360,22020.0,2025-03-29,1,0,0,0
JHR360,30010.0,2025-03-29,1,0,0,0
JHR360,31650.0,2025-03-29,0,1,0,0
JHR360,36800.0,2025-03-29,0,1,0,0
JHR360,40000.0,2025-03-29,1,0,0,0
JHR360,42000.0,2025-03-29,0,1,0,0
JHR360,43000.0,2025-03-29,0,1,0,0
JHR360,43200.0,2025-03-29,0,1,0,0
JHR360,45200.0,2025-03-29,0,1,0,0
JHR360,51200.0,2025-03-29,1,0,0,0
JHR360,5150.0,2025-03-29,1,0,0,0
JHR360,52210.0,2025-03-29,0,1,0,0
JHR360,68000.0,2025-03-29,0,1,0,0
JHR360,75450.0,2025-03-29,0,1,0,0
JHR360,80100.0,2025-03-29,1,1,0,0
JHR360,81200.0,2025-03-29,0,0,3,0
JHR360,81300.0,2025-03-29,1,0,0,0
JHR360,81500.0,2025-03-29,2,0,1,0
JHR360,81900.0,2025-03-29,0,0,0,1
JHR360,82000.0,2025-03-29,965,725,586,540
JHR360,82010.0,2025-03-29,120,76,84,34
JHR360,82020.0,2025-03-29,77,10,44,10
JHR360,82030.0,2025-03-29,97,47,32,22
JHR360,82100.0,2025-03-29,424,92,217,53
JHR360,82200.0,2025-03-29,3,1,1,0
JHR360,82300.0,2025-03-29,293,110,93,78
JHR360,83000.0,2025-03-29,1,0,0,0
JHR360,86100.0,2025-03-29,1,0,0,0
JHR360,8700.0,2025-03-29,1,0,0,0
JHR360,90000.0,2025-03-29,0,2,0,0
JHR360,91000.0,2025-03-29,1,0,0,0
JHR360,91207.0,2025-03-29,1,0,0,0
JHR361,11500.0,2025-03-29,0,1,0,0
JHR361,11700.0,2025-03-29,0,1,0,0
JHR361,11900.0,2025-03-29,1,0,0,0
JHR361,11950.0,2025-03-29,0,1,0,0
JHR361,13030.0,2025-03-29,1,0,0,0
JHR361,13200.0,2025-03-29,1,1,0,0
JHR361,13600.0,2025-03-29,0,1,0,0
JHR361,13700.0,2025-03-29,1,1,0,0
JHR361,14000.0,2025-03-29,0,1,0,0
JHR361,14200.0,2025-03-29,1,0,0,0
JHR361,15100.0,2025-03-29,0,1,0,0
JHR361,15200.0,2025-03-29,0,1,0,0
JHR361,16300.0,2025-03-29,0,1,0,0
JHR361,16450.0,2025-03-29,0,1,0,0
JHR361,17070.0,2025-03-29,0,1,0,0
JHR361,17500.0,2025-03-29,0,1,0,0
JHR361,17600.0,2025-03-29,0,2,0,0
JHR361,2000.0,2025-03-29,0,1,0,0
JHR361,21060.0,2025-03-29,0,1,0,0
JHR361,21200.0,2025-03-29,0,1,0,0
JHR361,21300.0,2025-03-29,1,1,0,0
JHR361,21450.0,2025-03-29,0,1,0,0
JHR361,22010.0,2025-03-29,0,1,0,0
JHR361,23000.0,2025-03-29,0,1,0,0
JHR361,24000.0,2025-03-29,0,1,0,0
JHR361,25100.0,2025-03-29,0,1,0,0
JHR361,2600.0,2025-03-29,1,0,0,0
JHR361,26400.0,2025-03-29,0,1,0,0
JHR361,27200.0,2025-03-29,0,1,0,0
JHR361,28020.0,2025-03-29,0,1,0,0
JHR361,28200.0,2025-03-29,0,0,0,1
JHR361,31150.0,2025-03-29,0,1,0,0
JHR361,31250.0,2025-03-29,1,0,0,0
JHR361,31400.0,2025-03-29,0,1,0,0
JHR361,31600.0,2025-03-29,0,1,0,0
JHR361,31650.0,2025-03-29,1,1,0,0
JHR361,34200.0,2025-03-29,1,0,0,0
JHR361,34400.0,2025-03-29,0,0,0,2
JHR361,34600.0,2025-03-29,0,1,0,0
JHR361,34850.0,2025-03-29,1,1,0,0
JHR361,36000.0,2025-03-29,0,1,0,0
JHR361,36800.0,2025-03-29,0,1,0,0
JHR361,40000.0,2025-03-29,0,2,0,0
JHR361,40200.0,2025-03-29,0,1,0,0
JHR361,40300.0,2025-03-29,1,0,0,0
JHR361,41000.0,2025-03-29,1,0,0,0
JHR361,41050.0,2025-03-29,0,1,0,0
JHR361,41200.0,2025-03-29,0,0,0,1
JHR361,41250.0,2025-03-29,0,1,0,0
JHR361,42000.0,2025-03-29,1,2,0,0
JHR361,42100.0,2025-03-29,0,2,0,0
JHR361,42200.0,2025-03-29,0,1,0,0
JHR361,42500.0,2025-03-29,0,1,0,0
JHR361,42700.0,2025-03-29,0,2,0,0
JHR361,43000.0,2025-03-29,0,2,0,0
JHR361,43200.0,2025-03-29,0,1,0,0
JHR361,43300.0,2025-03-29,0,2,0,0
JHR361,43500.0,2025-03-29,0,1,0,0
JHR361,43900.0,2025-03-29,0,1,0,0
JHR361,44000.0,2025-03-29,0,1,0,0
JHR361,45400.0,2025-03-29,0,2,0,0
JHR361,45700.0,2025-03-29,0,1,0,0
JHR361,46000.0,2025-03-29,2,1,0,0
JHR361,46150.0,2025-03-29,0,2,0,0
JHR361,47000.0,2025-03-29,0,1,0,0
JHR361,47100.0,2025-03-29,1,0,0,0
JHR361,47300.0,2025-03-29,0,1,0,0
JHR361,47400.0,2025-03-29,0,1,0,0
JHR361,47410.0,2025-03-29,0,1,0,0
JHR361,47500.0,2025-03-29,0,1,0,0
JHR361,47610.0,2025-03-29,0,1,0,0
JHR361,47810.0,2025-03-29,0,0,0,1
JHR361,48000.0,2025-03-29,2,1,0,0
JHR361,48050.0,2025-03-29,0,1,0,0
JHR361,50000.0,2025-03-29,0,1,0,0
JHR361,50100.0,2025-03-29,0,1,0,0
JHR361,50200.0,2025-03-29,0,1,0,0
JHR361,50300.0,2025-03-29,0,1,0,0
JHR361,50470.0,2025-03-29,0,1,0,0
JHR361,50490.0,2025-03-29,0,1,0,0
JHR361,50680.0,2025-03-29,0,1,0,0
JHR361,51200.0,2025-03-29,0,1,0,0
JHR361,52000.0,2025-03-29,0,1,0,0
JHR361,53300.0,2025-03-29,0,2,0,0
JHR361,55100.0,2025-03-29,1,0,0,0
JHR361,56000.0,2025-03-29,1,0,0,0
JHR361,56100.0,2025-03-29,2,1,0,0
JHR361,57000.0,2025-03-29,0,1,0,0
JHR361,58000.0,2025-03-29,0,1,0,0
JHR361,6600.0,2025-03-29,0,1,0,0
JHR361,68000.0,2025-03-29,0,1,0,0
JHR361,68100.0,2025-03-29,1,1,0,0
JHR361,70200.0,2025-03-29,0,1,0,0
JHR361,71200.0,2025-03-29,0,1,0,0
JHR361,71400.0,2025-03-29,1,0,0,0
JHR361,73480.0,2025-03-29,0,1,0,0
JHR361,75050.0,2025-03-29,1,0,0,0
JHR361,75460.0,2025-03-29,1,0,0,0
JHR361,77200.0,2025-03-29,0,1,0,0
JHR361,77300.0,2025-03-29,1,2,0,0
JHR361,78000.0,2025-03-29,0,1,0,0
JHR361,78300.0,2025-03-29,0,4,0,0
JHR361,8000.0,2025-03-29,0,1,0,0
JHR361,80000.0,2025-03-29,0,3,0,0
JHR361,80150.0,2025-03-29,1,0,0,0
JHR361,8110.0,2025-03-29,0,1,0,0
JHR361,81100.0,2025-03-29,2,4,0,1
JHR361,81110.0,2025-03-29,0,0,0,1
JHR361,81200.0,2025-03-29,0,2,0,0
JHR361,81300.0,2025-03-29,1,3,0,0
JHR361,81750.0,2025-03-29,1,1,0,0
JHR361,81800.0,2025-03-29,0,1,0,0
JHR361,81900.0,2025-03-29,0,1,0,0
JHR361,8200.0,2025-03-29,0,1,0,0
JHR361,82100.0,2025-03-29,0,1,0,0
JHR361,82200.0,2025-03-29,0,1,0,0
JHR361,83000.0,2025-03-29,3,1,0,0
JHR361,83100.0,2025-03-29,1,0,0,0
